representative	cluster_size
GCF_042274405.1_ASM4227440v1_genomic.fna.gz	1
GCF_042274605.1_ASM4227460v1_genomic.fna.gz	4
GCF_042274705.1_ASM4227470v1_genomic.fna.gz	2
GCF_042325165.1_ASM4232516v1_genomic.fna.gz	3
GCF_042428695.1_ASM4242869v1_genomic.fna.gz	3
GCF_042428735.1_ASM4242873v1_genomic.fna.gz	2
GCF_042430525.1_ASM4243052v1_genomic.fna.gz	3
GCF_042430825.1_ASM4243082v1_genomic.fna.gz	2
GCF_042430865.1_ASM4243086v1_genomic.fna.gz	2
GCF_042431005.1_ASM4243100v1_genomic.fna.gz	12
GCF_042431265.1_ASM4243126v1_genomic.fna.gz	3
GCF_042431365.1_ASM4243136v1_genomic.fna.gz	2
GCF_042431765.1_ASM4243176v1_genomic.fna.gz	3
GCF_042431785.1_ASM4243178v1_genomic.fna.gz	1
GCF_042431945.1_ASM4243194v1_genomic.fna.gz	4
GCF_042434075.1_ASM4243407v1_genomic.fna.gz	1
GCF_042434095.1_ASM4243409v1_genomic.fna.gz	1
GCF_042434175.1_ASM4243417v1_genomic.fna.gz	4
GCF_042434995.1_ASM4243499v1_genomic.fna.gz	1
GCF_042510925.1_ASM4251092v1_genomic.fna.gz	2
GCF_042510935.1_ASM4251093v1_genomic.fna.gz	2
GCF_042510945.1_ASM4251094v1_genomic.fna.gz	1
GCF_042510955.1_ASM4251095v1_genomic.fna.gz	1
GCF_042510965.1_ASM4251096v1_genomic.fna.gz	1
GCF_042646925.1_ASM4264692v1_genomic.fna.gz	3
GCF_042646985.1_ASM4264698v1_genomic.fna.gz	4
GCF_042648065.1_ASM4264806v1_genomic.fna.gz	2
GCF_042649515.1_ASM4264951v1_genomic.fna.gz	1
GCF_042650145.1_ASM4265014v1_genomic.fna.gz	1
GCF_042650325.1_ASM4265032v1_genomic.fna.gz	1
GCF_042650465.1_ASM4265046v1_genomic.fna.gz	2
GCF_042650565.1_ASM4265056v1_genomic.fna.gz	2
GCF_042650605.1_ASM4265060v1_genomic.fna.gz	1
GCF_042650725.1_ASM4265072v1_genomic.fna.gz	3
GCF_042652065.1_ASM4265206v1_genomic.fna.gz	2
GCF_042652125.1_ASM4265212v1_genomic.fna.gz	2
GCF_042652145.1_ASM4265214v1_genomic.fna.gz	2
GCF_042652165.1_ASM4265216v1_genomic.fna.gz	2
GCF_042653925.1_ASM4265392v1_genomic.fna.gz	1
GCF_042653985.1_ASM4265398v1_genomic.fna.gz	4
GCF_042654005.1_ASM4265400v1_genomic.fna.gz	2
GCF_042654065.1_ASM4265406v1_genomic.fna.gz	1
GCF_042654885.1_ASM4265488v1_genomic.fna.gz	1
GCF_042656245.1_ASM4265624v1_genomic.fna.gz	1
GCF_042656285.1_ASM4265628v1_genomic.fna.gz	2
GCF_042657025.1_ASM4265702v1_genomic.fna.gz	4
GCF_042657225.1_ASM4265722v1_genomic.fna.gz	2
GCF_042657725.1_ASM4265772v1_genomic.fna.gz	3
GCF_042657885.1_ASM4265788v1_genomic.fna.gz	1
GCF_042657965.1_ASM4265796v1_genomic.fna.gz	2
GCF_042658045.1_ASM4265804v1_genomic.fna.gz	2
GCF_042658185.1_ASM4265818v1_genomic.fna.gz	2
GCF_042658925.1_ASM4265892v1_genomic.fna.gz	1
GCF_042663325.1_ASM4266332v1_genomic.fna.gz	1
GCF_042664825.1_ASM4266482v1_genomic.fna.gz	4
GCF_042665155.1_ASM4266515v1_genomic.fna.gz	2
GCF_042665315.1_ASM4266531v1_genomic.fna.gz	1
GCF_042665355.1_ASM4266535v1_genomic.fna.gz	2
GCF_042666215.1_ASM4266621v1_genomic.fna.gz	2
GCF_042667085.1_ASM4266708v1_genomic.fna.gz	1
GCF_042667125.1_ASM4266712v1_genomic.fna.gz	1
GCF_042667505.1_ASM4266750v1_genomic.fna.gz	1
GCF_042667665.1_ASM4266766v1_genomic.fna.gz	2
GCF_042667845.1_ASM4266784v1_genomic.fna.gz	1
GCF_042667905.1_ASM4266790v1_genomic.fna.gz	1
GCF_042668045.1_ASM4266804v1_genomic.fna.gz	1
GCF_042668465.1_ASM4266846v1_genomic.fna.gz	4
GCF_042668475.1_ASM4266847v1_genomic.fna.gz	4
GCF_042668605.1_ASM4266860v1_genomic.fna.gz	1
GCF_042668615.1_ASM4266861v1_genomic.fna.gz	1
GCF_042668815.1_ASM4266881v1_genomic.fna.gz	3
GCF_042668965.1_ASM4266896v1_genomic.fna.gz	4
GCF_042669085.1_ASM4266908v1_genomic.fna.gz	3
GCF_042669125.1_ASM4266912v1_genomic.fna.gz	1
GCF_042669135.1_ASM4266913v1_genomic.fna.gz	1
GCF_042669245.1_ASM4266924v1_genomic.fna.gz	1
GCF_042669355.1_ASM4266935v1_genomic.fna.gz	2
GCF_042669425.1_ASM4266942v1_genomic.fna.gz	12
GCF_042669445.1_ASM4266944v1_genomic.fna.gz	4
GCF_042669725.1_ASM4266972v1_genomic.fna.gz	2
GCF_042669755.1_ASM4266975v1_genomic.fna.gz	2
GCF_042669985.1_ASM4266998v1_genomic.fna.gz	3
GCF_042670025.1_ASM4267002v1_genomic.fna.gz	1
GCF_042670065.1_ASM4267006v1_genomic.fna.gz	1
GCF_042670085.1_ASM4267008v1_genomic.fna.gz	1
GCF_042670125.1_ASM4267012v1_genomic.fna.gz	1
GCF_042670435.1_ASM4267043v1_genomic.fna.gz	1
GCF_042670485.1_ASM4267048v1_genomic.fna.gz	1
GCF_042670805.1_ASM4267080v1_genomic.fna.gz	2
GCF_042670865.1_ASM4267086v1_genomic.fna.gz	1
GCF_042670985.1_ASM4267098v1_genomic.fna.gz	3
GCF_042671005.1_ASM4267100v1_genomic.fna.gz	1
GCF_042671325.1_ASM4267132v1_genomic.fna.gz	25
GCF_042671445.1_ASM4267144v1_genomic.fna.gz	1
GCF_042671465.1_ASM4267146v1_genomic.fna.gz	1
GCF_042671505.1_ASM4267150v1_genomic.fna.gz	4
GCF_042671545.1_ASM4267154v1_genomic.fna.gz	2
GCF_042671595.1_ASM4267159v1_genomic.fna.gz	2
GCF_042671685.1_ASM4267168v1_genomic.fna.gz	2
GCF_042671725.1_ASM4267172v1_genomic.fna.gz	2
GCF_042672015.1_ASM4267201v1_genomic.fna.gz	1
GCF_042672405.1_ASM4267240v1_genomic.fna.gz	4
GCF_042672505.1_ASM4267250v1_genomic.fna.gz	2
GCF_042672655.1_ASM4267265v1_genomic.fna.gz	1
GCF_042672735.1_ASM4267273v1_genomic.fna.gz	1
GCF_042672945.1_ASM4267294v1_genomic.fna.gz	6
GCF_042672985.1_ASM4267298v1_genomic.fna.gz	1
GCF_042673055.1_ASM4267305v1_genomic.fna.gz	1
GCF_042673125.1_ASM4267312v1_genomic.fna.gz	3
GCF_042673155.1_ASM4267315v1_genomic.fna.gz	4
GCF_042673265.1_ASM4267326v1_genomic.fna.gz	4
GCF_042673485.1_ASM4267348v1_genomic.fna.gz	1
GCF_042673805.1_ASM4267380v1_genomic.fna.gz	2
GCF_042673825.1_ASM4267382v1_genomic.fna.gz	1
GCF_042674055.1_ASM4267405v1_genomic.fna.gz	7
GCF_042674185.1_ASM4267418v1_genomic.fna.gz	1
GCF_042674285.1_ASM4267428v1_genomic.fna.gz	1
GCF_042674325.1_ASM4267432v1_genomic.fna.gz	1
GCF_042674345.1_ASM4267434v1_genomic.fna.gz	9
GCF_042674405.1_ASM4267440v1_genomic.fna.gz	1
GCF_042674565.1_ASM4267456v1_genomic.fna.gz	1
GCF_042674885.1_ASM4267488v1_genomic.fna.gz	1
GCF_042675075.1_ASM4267507v1_genomic.fna.gz	1
GCF_042675405.1_ASM4267540v1_genomic.fna.gz	2
GCF_042675525.1_ASM4267552v1_genomic.fna.gz	1
GCF_042677425.1_ASM4267742v1_genomic.fna.gz	1
GCF_042677485.1_ASM4267748v1_genomic.fna.gz	5
GCF_042677505.1_ASM4267750v1_genomic.fna.gz	2
GCF_042677605.1_ASM4267760v1_genomic.fna.gz	1
GCF_042678285.1_ASM4267828v1_genomic.fna.gz	1
GCF_042681725.1_ASM4268172v1_genomic.fna.gz	3
GCF_042684085.1_ASM4268408v1_genomic.fna.gz	3
GCF_042685065.1_ASM4268506v1_genomic.fna.gz	2
GCF_042685165.1_ASM4268516v1_genomic.fna.gz	6
GCF_042691725.1_ASM4269172v1_genomic.fna.gz	1
GCF_042714715.1_ASM4271471v1_genomic.fna.gz	1
GCF_042715105.1_ASM4271510v1_genomic.fna.gz	1
GCF_042715275.1_ASM4271527v1_genomic.fna.gz	1
GCF_042715295.1_ASM4271529v1_genomic.fna.gz	1
GCF_042715345.1_ASM4271534v1_genomic.fna.gz	2
GCF_042716195.1_ASM4271619v1_genomic.fna.gz	1
GCF_042716255.1_ASM4271625v1_genomic.fna.gz	1
GCF_042716375.1_ASM4271637v1_genomic.fna.gz	1
GCF_042716475.1_ASM4271647v1_genomic.fna.gz	6
GCF_042716665.1_ASM4271666v1_genomic.fna.gz	1
GCF_042716875.1_ASM4271687v1_genomic.fna.gz	1
GCF_042716895.1_ASM4271689v1_genomic.fna.gz	1
GCF_042717195.1_ASM4271719v1_genomic.fna.gz	3
GCF_042717315.1_ASM4271731v1_genomic.fna.gz	2
GCF_042717325.1_ASM4271732v1_genomic.fna.gz	1
GCF_042717675.1_ASM4271767v1_genomic.fna.gz	2
GCF_042718015.1_ASM4271801v1_genomic.fna.gz	4
GCF_042718075.1_ASM4271807v1_genomic.fna.gz	1
GCF_042718085.1_ASM4271808v1_genomic.fna.gz	1
GCF_042718355.1_ASM4271835v1_genomic.fna.gz	1
GCF_042718415.1_ASM4271841v1_genomic.fna.gz	6
GCF_042718475.1_ASM4271847v1_genomic.fna.gz	2
GCF_042718515.1_ASM4271851v1_genomic.fna.gz	82
GCF_042718795.1_ASM4271879v1_genomic.fna.gz	2
GCF_042718835.1_ASM4271883v1_genomic.fna.gz	2
GCF_042718915.1_ASM4271891v1_genomic.fna.gz	1
GCF_042719295.1_ASM4271929v1_genomic.fna.gz	7
GCF_042719355.1_ASM4271935v1_genomic.fna.gz	2
GCF_042719635.1_ASM4271963v1_genomic.fna.gz	9
GCF_042719655.1_ASM4271965v1_genomic.fna.gz	2
GCF_042719755.1_ASM4271975v1_genomic.fna.gz	1
GCF_042719775.1_ASM4271977v1_genomic.fna.gz	8
GCF_042720685.1_ASM4272068v1_genomic.fna.gz	5
GCF_042721215.1_ASM4272121v1_genomic.fna.gz	1
GCF_042721295.1_ASM4272129v1_genomic.fna.gz	3
GCF_042721315.1_ASM4272131v1_genomic.fna.gz	6
GCF_042721395.1_ASM4272139v1_genomic.fna.gz	1
GCF_042721415.1_ASM4272141v1_genomic.fna.gz	2
GCF_042721515.1_ASM4272151v1_genomic.fna.gz	1
GCF_042721535.1_ASM4272153v1_genomic.fna.gz	3
GCF_042721775.1_ASM4272177v1_genomic.fna.gz	6
GCF_042721985.1_ASM4272198v1_genomic.fna.gz	4
GCF_042722035.1_ASM4272203v1_genomic.fna.gz	1
GCF_042722055.1_ASM4272205v1_genomic.fna.gz	1
GCF_042722435.1_ASM4272243v1_genomic.fna.gz	13
GCF_042722455.1_ASM4272245v1_genomic.fna.gz	10
GCF_042722715.1_ASM4272271v1_genomic.fna.gz	2
GCF_042723095.1_ASM4272309v1_genomic.fna.gz	1
GCF_042723105.1_ASM4272310v1_genomic.fna.gz	1
GCF_042723115.1_ASM4272311v1_genomic.fna.gz	4
GCF_042723155.1_ASM4272315v1_genomic.fna.gz	4
GCF_042723265.1_ASM4272326v1_genomic.fna.gz	1
GCF_042723425.1_ASM4272342v1_genomic.fna.gz	1
GCF_042723535.1_ASM4272353v1_genomic.fna.gz	2
GCF_042723655.1_ASM4272365v1_genomic.fna.gz	1
GCF_042723915.1_ASM4272391v1_genomic.fna.gz	1
GCF_042724075.1_ASM4272407v1_genomic.fna.gz	1
GCF_042724115.1_ASM4272411v1_genomic.fna.gz	3
GCF_042724175.1_ASM4272417v1_genomic.fna.gz	1
GCF_042724295.1_ASM4272429v1_genomic.fna.gz	3
GCF_042724335.1_ASM4272433v1_genomic.fna.gz	2
GCF_042724755.1_ASM4272475v1_genomic.fna.gz	1
GCF_042724935.1_ASM4272493v1_genomic.fna.gz	2
GCF_042725215.1_ASM4272521v1_genomic.fna.gz	1
GCF_042725345.1_ASM4272534v1_genomic.fna.gz	2
GCF_042725365.1_ASM4272536v1_genomic.fna.gz	1
GCF_042725635.1_ASM4272563v1_genomic.fna.gz	2
GCF_042725895.1_ASM4272589v1_genomic.fna.gz	2
GCF_042725935.1_ASM4272593v1_genomic.fna.gz	2
GCF_042726275.1_ASM4272627v1_genomic.fna.gz	5
GCF_042726555.1_ASM4272655v1_genomic.fna.gz	1
GCF_042727135.1_ASM4272713v1_genomic.fna.gz	2
GCF_042727235.1_ASM4272723v1_genomic.fna.gz	2
GCF_042727245.1_ASM4272724v1_genomic.fna.gz	2
GCF_042727285.1_ASM4272728v1_genomic.fna.gz	4
GCF_042727335.1_ASM4272733v1_genomic.fna.gz	1
GCF_042727515.1_ASM4272751v1_genomic.fna.gz	1
GCF_042727815.1_ASM4272781v1_genomic.fna.gz	2
GCF_042727875.1_ASM4272787v1_genomic.fna.gz	2
GCF_042728195.1_ASM4272819v1_genomic.fna.gz	2
GCF_042728395.1_ASM4272839v1_genomic.fna.gz	1
GCF_042728415.1_ASM4272841v1_genomic.fna.gz	1
GCF_042728755.1_ASM4272875v1_genomic.fna.gz	1
GCF_042729195.1_ASM4272919v1_genomic.fna.gz	4
GCF_042730025.1_ASM4273002v1_genomic.fna.gz	3
GCF_042730235.1_ASM4273023v1_genomic.fna.gz	1
GCF_042730245.1_ASM4273024v1_genomic.fna.gz	2
GCF_042730595.1_ASM4273059v1_genomic.fna.gz	1
GCF_042730645.1_ASM4273064v1_genomic.fna.gz	3
GCF_042730735.1_ASM4273073v1_genomic.fna.gz	13
GCF_042730795.1_ASM4273079v1_genomic.fna.gz	3
GCF_042730835.1_ASM4273083v1_genomic.fna.gz	1
GCF_042730865.1_ASM4273086v1_genomic.fna.gz	1
GCF_042731015.1_ASM4273101v1_genomic.fna.gz	2
GCF_042731085.1_ASM4273108v1_genomic.fna.gz	2
GCF_042731105.1_ASM4273110v1_genomic.fna.gz	1
GCF_042731135.1_ASM4273113v1_genomic.fna.gz	1
GCF_042731195.1_ASM4273119v1_genomic.fna.gz	1
GCF_042731255.1_ASM4273125v1_genomic.fna.gz	1
GCF_042731355.1_ASM4273135v1_genomic.fna.gz	2
GCF_042731435.1_ASM4273143v1_genomic.fna.gz	1
GCF_042731515.1_ASM4273151v1_genomic.fna.gz	1
GCF_042731655.1_ASM4273165v1_genomic.fna.gz	9
GCF_042731675.1_ASM4273167v1_genomic.fna.gz	1
GCF_042731695.1_ASM4273169v1_genomic.fna.gz	4
GCF_042731715.1_ASM4273171v1_genomic.fna.gz	2
GCF_042731825.1_ASM4273182v1_genomic.fna.gz	1
GCF_042731955.1_ASM4273195v1_genomic.fna.gz	1
GCF_042732005.1_ASM4273200v1_genomic.fna.gz	1
GCF_042732075.1_ASM4273207v1_genomic.fna.gz	2
GCF_042732125.1_ASM4273212v1_genomic.fna.gz	1
GCF_042732135.1_ASM4273213v1_genomic.fna.gz	4
GCF_042732175.1_ASM4273217v1_genomic.fna.gz	1
GCF_042732185.1_ASM4273218v1_genomic.fna.gz	5
GCF_042732255.1_ASM4273225v1_genomic.fna.gz	1
GCF_042732265.1_ASM4273226v1_genomic.fna.gz	1
GCF_042732375.1_ASM4273237v1_genomic.fna.gz	2
GCF_042732555.1_ASM4273255v1_genomic.fna.gz	1
GCF_042732745.1_ASM4273274v1_genomic.fna.gz	5
GCF_042732795.1_ASM4273279v1_genomic.fna.gz	1
GCF_042732975.1_ASM4273297v1_genomic.fna.gz	1
GCF_042733155.1_ASM4273315v1_genomic.fna.gz	1
GCF_042733235.1_ASM4273323v1_genomic.fna.gz	2
GCF_042733275.1_ASM4273327v1_genomic.fna.gz	2
GCF_042733435.1_ASM4273343v1_genomic.fna.gz	2
GCF_042733445.1_ASM4273344v1_genomic.fna.gz	5
GCF_042733465.1_ASM4273346v1_genomic.fna.gz	1
GCF_042733635.1_ASM4273363v1_genomic.fna.gz	1
GCF_042733735.1_ASM4273373v1_genomic.fna.gz	2
GCF_042733915.1_ASM4273391v1_genomic.fna.gz	2
GCF_042733995.1_ASM4273399v1_genomic.fna.gz	6
GCF_042734105.1_ASM4273410v1_genomic.fna.gz	1
GCF_042734135.1_ASM4273413v1_genomic.fna.gz	1
GCF_042734215.1_ASM4273421v1_genomic.fna.gz	1
GCF_042734395.1_ASM4273439v1_genomic.fna.gz	3
GCF_042734405.1_ASM4273440v1_genomic.fna.gz	1
GCF_042734475.1_ASM4273447v1_genomic.fna.gz	1
GCF_042734485.1_ASM4273448v1_genomic.fna.gz	1
GCF_042734575.1_ASM4273457v1_genomic.fna.gz	1
GCF_042734765.1_ASM4273476v1_genomic.fna.gz	1
GCF_042734995.1_ASM4273499v1_genomic.fna.gz	4
GCF_042735205.1_ASM4273520v1_genomic.fna.gz	1
GCF_042735275.1_ASM4273527v1_genomic.fna.gz	13
GCF_042735475.1_ASM4273547v1_genomic.fna.gz	1
GCF_042735575.1_ASM4273557v1_genomic.fna.gz	1
GCF_042735795.1_ASM4273579v1_genomic.fna.gz	1
GCF_042735835.1_ASM4273583v1_genomic.fna.gz	11
GCF_042735925.1_ASM4273592v1_genomic.fna.gz	1
GCF_042736075.1_ASM4273607v1_genomic.fna.gz	1
GCF_042736435.1_ASM4273643v1_genomic.fna.gz	1
GCF_042736455.1_ASM4273645v1_genomic.fna.gz	1
GCF_042736565.1_ASM4273656v1_genomic.fna.gz	1
GCF_042736575.1_ASM4273657v1_genomic.fna.gz	1
GCF_042736635.1_ASM4273663v1_genomic.fna.gz	1
GCF_042736725.1_ASM4273672v1_genomic.fna.gz	1
GCF_042736805.1_ASM4273680v1_genomic.fna.gz	1
GCF_042736975.1_ASM4273697v1_genomic.fna.gz	1
GCF_042737195.1_ASM4273719v1_genomic.fna.gz	2
GCF_042737375.1_ASM4273737v1_genomic.fna.gz	1
GCF_042737415.1_ASM4273741v1_genomic.fna.gz	3
GCF_042737435.1_ASM4273743v1_genomic.fna.gz	1
GCF_042737465.1_ASM4273746v1_genomic.fna.gz	1
GCF_042737695.1_ASM4273769v1_genomic.fna.gz	6
GCF_042737755.1_ASM4273775v1_genomic.fna.gz	2
GCF_042737775.1_ASM4273777v1_genomic.fna.gz	4
GCF_042738015.1_ASM4273801v1_genomic.fna.gz	1
GCF_042738095.1_ASM4273809v1_genomic.fna.gz	1
GCF_042738435.1_ASM4273843v1_genomic.fna.gz	2
GCF_042738535.1_ASM4273853v1_genomic.fna.gz	2
GCF_042738975.1_ASM4273897v1_genomic.fna.gz	2
GCF_042739935.1_ASM4273993v1_genomic.fna.gz	5
GCF_042740035.1_ASM4274003v1_genomic.fna.gz	4
GCF_042740095.1_ASM4274009v1_genomic.fna.gz	7
GCF_042740255.1_ASM4274025v1_genomic.fna.gz	3
GCF_042740295.1_ASM4274029v1_genomic.fna.gz	10
GCF_042740335.1_ASM4274033v1_genomic.fna.gz	49
GCF_042740355.1_ASM4274035v1_genomic.fna.gz	2
GCF_042740435.1_ASM4274043v1_genomic.fna.gz	1
GCF_042740445.1_ASM4274044v1_genomic.fna.gz	6
GCF_042741115.1_ASM4274111v1_genomic.fna.gz	1
GCF_042741245.1_ASM4274124v1_genomic.fna.gz	1
GCF_042741435.1_ASM4274143v1_genomic.fna.gz	2
GCF_042741795.1_ASM4274179v1_genomic.fna.gz	6
GCF_042741855.1_ASM4274185v1_genomic.fna.gz	3
GCF_042742265.1_ASM4274226v1_genomic.fna.gz	1
GCF_042742315.1_ASM4274231v1_genomic.fna.gz	6
GCF_042742675.1_ASM4274267v1_genomic.fna.gz	3
GCF_042742695.1_ASM4274269v1_genomic.fna.gz	1
GCF_042742895.1_ASM4274289v1_genomic.fna.gz	3
GCF_042743215.1_ASM4274321v1_genomic.fna.gz	1
GCF_042743765.1_ASM4274376v1_genomic.fna.gz	3
GCF_042744035.1_ASM4274403v1_genomic.fna.gz	12
GCF_042744565.1_ASM4274456v1_genomic.fna.gz	2
GCF_042744935.1_ASM4274493v1_genomic.fna.gz	1
GCF_042745455.1_ASM4274545v1_genomic.fna.gz	19
GCF_042746015.1_ASM4274601v1_genomic.fna.gz	1
GCF_042746415.1_ASM4274641v1_genomic.fna.gz	4
GCF_042746485.1_ASM4274648v1_genomic.fna.gz	1
GCF_042746715.1_ASM4274671v1_genomic.fna.gz	5
GCF_042746945.1_ASM4274694v1_genomic.fna.gz	2
GCF_042747025.1_ASM4274702v1_genomic.fna.gz	1
GCF_042747335.1_ASM4274733v1_genomic.fna.gz	1
GCF_042749045.1_ASM4274904v1_genomic.fna.gz	2
GCF_042749105.1_ASM4274910v1_genomic.fna.gz	3
GCF_042749205.1_ASM4274920v1_genomic.fna.gz	1
GCF_042749255.1_ASM4274925v1_genomic.fna.gz	1
GCF_042749285.1_ASM4274928v1_genomic.fna.gz	1
GCF_042749305.1_ASM4274930v1_genomic.fna.gz	1
GCF_042749445.1_ASM4274944v1_genomic.fna.gz	4
GCF_042749565.1_ASM4274956v1_genomic.fna.gz	19
GCF_042749645.1_ASM4274964v1_genomic.fna.gz	17
GCF_042749685.1_ASM4274968v1_genomic.fna.gz	3
GCF_042749785.1_ASM4274978v1_genomic.fna.gz	1
GCF_042749815.1_ASM4274981v1_genomic.fna.gz	5
GCF_042749865.1_ASM4274986v1_genomic.fna.gz	1
GCF_042749925.1_ASM4274992v1_genomic.fna.gz	1
GCF_042750105.1_ASM4275010v1_genomic.fna.gz	3
GCF_042750265.1_ASM4275026v1_genomic.fna.gz	1
GCF_042750275.1_ASM4275027v1_genomic.fna.gz	1
GCF_042750465.1_ASM4275046v1_genomic.fna.gz	4
GCF_042750645.1_ASM4275064v1_genomic.fna.gz	1
GCF_042751275.1_ASM4275127v1_genomic.fna.gz	4
GCF_042751525.1_ASM4275152v1_genomic.fna.gz	2
GCF_042751805.1_ASM4275180v1_genomic.fna.gz	1
GCF_042752015.1_ASM4275201v1_genomic.fna.gz	3
GCF_042752055.1_ASM4275205v1_genomic.fna.gz	1
GCF_042752095.1_ASM4275209v1_genomic.fna.gz	6
GCF_042752175.1_ASM4275217v1_genomic.fna.gz	2
GCF_042752395.1_ASM4275239v1_genomic.fna.gz	1
GCF_042752475.1_ASM4275247v1_genomic.fna.gz	1
GCF_042752495.1_ASM4275249v1_genomic.fna.gz	4
GCF_042752535.1_ASM4275253v1_genomic.fna.gz	1
GCF_042753115.1_ASM4275311v1_genomic.fna.gz	3
GCF_042753135.1_ASM4275313v1_genomic.fna.gz	5
GCF_042753475.1_ASM4275347v1_genomic.fna.gz	4
GCF_042753495.1_ASM4275349v1_genomic.fna.gz	1
GCF_042753685.1_ASM4275368v1_genomic.fna.gz	1
GCF_042753715.1_ASM4275371v1_genomic.fna.gz	1
GCF_042753785.1_ASM4275378v1_genomic.fna.gz	1
GCF_042753865.1_ASM4275386v1_genomic.fna.gz	1
GCF_042753985.1_ASM4275398v1_genomic.fna.gz	5
GCF_042754085.1_ASM4275408v1_genomic.fna.gz	2
GCF_042754125.1_ASM4275412v1_genomic.fna.gz	2
GCF_042754175.1_ASM4275417v1_genomic.fna.gz	5
GCF_042754245.1_ASM4275424v1_genomic.fna.gz	2
GCF_042754285.1_ASM4275428v1_genomic.fna.gz	1
GCF_042754385.1_ASM4275438v1_genomic.fna.gz	4
GCF_042754505.1_ASM4275450v1_genomic.fna.gz	3
GCF_042754525.1_ASM4275452v1_genomic.fna.gz	1
GCF_042754845.1_ASM4275484v1_genomic.fna.gz	1
GCF_042755185.1_ASM4275518v1_genomic.fna.gz	1
GCF_042755265.1_ASM4275526v1_genomic.fna.gz	12
GCF_042755385.1_ASM4275538v1_genomic.fna.gz	6
GCF_042755705.1_ASM4275570v1_genomic.fna.gz	2
GCF_042756225.1_ASM4275622v1_genomic.fna.gz	2
GCF_042756245.1_ASM4275624v1_genomic.fna.gz	2
GCF_042786635.1_ASM4278663v1_genomic.fna.gz	1
GCF_042786655.1_ASM4278665v1_genomic.fna.gz	1
GCF_042787155.1_ASM4278715v1_genomic.fna.gz	2
GCF_042788385.1_ASM4278838v1_genomic.fna.gz	1
GCF_042789175.1_ASM4278917v1_genomic.fna.gz	2
GCF_042789565.1_ASM4278956v1_genomic.fna.gz	1
GCF_042789695.1_ASM4278969v1_genomic.fna.gz	1
GCF_042789875.1_ASM4278987v1_genomic.fna.gz	1
GCF_042789895.1_ASM4278989v1_genomic.fna.gz	1
GCF_042789905.1_ASM4278990v1_genomic.fna.gz	1
GCF_042790075.1_ASM4279007v1_genomic.fna.gz	1
GCF_042790295.1_ASM4279029v1_genomic.fna.gz	2
GCF_042790315.1_ASM4279031v1_genomic.fna.gz	1
GCF_042790595.1_ASM4279059v1_genomic.fna.gz	3
GCF_042790675.1_ASM4279067v1_genomic.fna.gz	2
GCF_042790875.1_ASM4279087v1_genomic.fna.gz	3
GCF_042790975.1_ASM4279097v1_genomic.fna.gz	1
GCF_042790985.1_ASM4279098v1_genomic.fna.gz	2
GCF_042791555.1_ASM4279155v1_genomic.fna.gz	2
GCF_042791655.1_ASM4279165v1_genomic.fna.gz	1
GCF_042791755.1_ASM4279175v1_genomic.fna.gz	1
GCF_042791895.1_ASM4279189v1_genomic.fna.gz	10
GCF_042792015.1_ASM4279201v1_genomic.fna.gz	1
GCF_042792075.1_ASM4279207v1_genomic.fna.gz	1
GCF_042792155.1_ASM4279215v1_genomic.fna.gz	1
GCF_042792235.1_ASM4279223v1_genomic.fna.gz	4
GCF_042792435.1_ASM4279243v1_genomic.fna.gz	1
GCF_042792515.1_ASM4279251v1_genomic.fna.gz	2
GCF_042792555.1_ASM4279255v1_genomic.fna.gz	1
GCF_042792855.1_ASM4279285v1_genomic.fna.gz	1
GCF_042792935.1_ASM4279293v1_genomic.fna.gz	5
GCF_042793175.1_ASM4279317v1_genomic.fna.gz	1
GCF_042793325.1_ASM4279332v1_genomic.fna.gz	2
GCF_042793555.1_ASM4279355v1_genomic.fna.gz	1
GCF_042793755.1_ASM4279375v1_genomic.fna.gz	2
GCF_042794195.1_ASM4279419v1_genomic.fna.gz	2
GCF_042794255.1_ASM4279425v1_genomic.fna.gz	2
GCF_042794375.1_ASM4279437v1_genomic.fna.gz	1
GCF_042794395.1_ASM4279439v1_genomic.fna.gz	1
GCF_042794735.1_ASM4279473v1_genomic.fna.gz	4
GCF_042794775.1_ASM4279477v1_genomic.fna.gz	16
GCF_042794845.1_ASM4279484v1_genomic.fna.gz	1
GCF_042795035.1_ASM4279503v1_genomic.fna.gz	2
GCF_042795135.1_ASM4279513v1_genomic.fna.gz	1
GCF_042795195.1_ASM4279519v1_genomic.fna.gz	1
GCF_042795405.1_ASM4279540v1_genomic.fna.gz	2
GCF_042795785.1_ASM4279578v1_genomic.fna.gz	4
GCF_042796085.1_ASM4279608v1_genomic.fna.gz	1
GCF_042796115.1_ASM4279611v1_genomic.fna.gz	2
GCF_042796675.1_ASM4279667v1_genomic.fna.gz	2
GCF_042796855.1_ASM4279685v1_genomic.fna.gz	1
GCF_042798115.1_ASM4279811v1_genomic.fna.gz	12
GCF_042799095.1_ASM4279909v1_genomic.fna.gz	1
GCF_042799315.1_ASM4279931v1_genomic.fna.gz	2
GCF_042799375.1_ASM4279937v1_genomic.fna.gz	1
GCF_042799435.1_ASM4279943v1_genomic.fna.gz	1
GCF_042799475.1_ASM4279947v1_genomic.fna.gz	1
GCF_042799555.1_ASM4279955v1_genomic.fna.gz	1
GCF_042799575.1_ASM4279957v1_genomic.fna.gz	2
GCF_042799655.1_ASM4279965v1_genomic.fna.gz	1
