scaffold	representative	dereplication_status
NZ_CP063373.1	GCF_015160855.1	dereplication_representative
NZ_JADDXU010000005.1	GCF_015163075.1	dereplication_representative
NZ_CP043317.1	GCF_015244315.1	dereplication_representative
NZ_JBHUWQ010000057.1	GCF_015244315.1	redundant
NZ_JBEXMZ010000002.1	GCF_015244315.1	redundant
NZ_JBIAOO010000001.1	GCF_015244315.1	redundant
NZ_JBHUWX010000013.1	GCF_015244315.1	redundant
NZ_JBHUWS010000014.1	GCF_015244315.1	redundant
NZ_JBHUWR010000011.1	GCF_015244315.1	redundant
NZ_CP094676.1	GCF_015244315.1	redundant
NZ_JBHUWP010000060.1	GCF_015244315.1	redundant
NZ_JBHYYS010000003.1	GCF_015244315.1	redundant
NZ_JBHYYU010000008.1	GCF_015244315.1	redundant
NZ_JBIRSC010000009.1	GCF_015244315.1	redundant
NZ_JBICVD010000001.1	GCF_015244315.1	redundant
NZ_BNEF01000003.1	GCF_015244315.1	redundant
NZ_JBIRSF010000011.1	GCF_015244315.1	redundant
NZ_JBIRSB010000008.1	GCF_015244315.1	redundant
NZ_JBHUXU010000047.1	GCF_015244315.1	redundant
NZ_JBHYKE010000042.1	GCF_015244315.1	redundant
NZ_JBHYYT010000021.1	GCF_015244315.1	redundant
NZ_JBHUXB010000073.1	GCF_015244315.1	redundant
NZ_JBHUXF010000016.1	GCF_015244315.1	redundant
NZ_JBIRSE010000009.1	GCF_015244315.1	redundant
NZ_JBIBJB010000006.1	GCF_015244315.1	redundant
NZ_JBHYJY010000022.1	GCF_015244315.1	redundant
NZ_JBIVJZ010000001.1	GCF_015244315.1	redundant
NZ_JBIRRG010000006.1	GCF_015244315.1	redundant
NZ_JBHYRJ010000017.1	GCF_015244315.1	redundant
NZ_JAHSSP010000019.1	GCF_015244315.1	redundant
NZ_JACVED010000002.1	GCF_015355715.1	dereplication_representative
NZ_JADLSD010000004.1	GCF_015476985.1	dereplication_representative
NZ_JADLRX010000021.1	GCF_015477085.1	dereplication_representative
NZ_JADLRY010000020.1	GCF_015477085.1	redundant
NZ_JADLRW010000023.1	GCF_015477085.1	redundant
NZ_JADLRV010000026.1	GCF_015477085.1	redundant
NZ_JADLSA010000025.1	GCF_015477085.1	redundant
NZ_JADLRE010000038.1	GCF_015477435.1	dereplication_representative
NZ_JADLQX010000003.1	GCF_015477605.1	dereplication_representative
NZ_JADLQW010000036.1	GCF_015477615.1	dereplication_representative
LZIG01000288.1	GCF_015477615.1	readded_by_cluster_content
NZ_LZSP01000177.1	GCF_015477615.1	redundant
NZ_LZML01000005.1	GCF_015477615.1	redundant
NZ_JADLQQ010000002.1	GCF_015477765.1	dereplication_representative
NZ_JADLQO010000025.1	GCF_015477775.1	dereplication_representative
NZ_JADLQO010000002.1	GCF_015477775.1	dereplication_representative
NZ_JADLQN010000001.1	GCF_015477835.1	dereplication_representative
NZ_JADLPQ010000008.1	GCF_015478285.1	dereplication_representative
NZ_JADLPN010000009.1	GCF_015478325.1	dereplication_representative
NZ_JADOGI010000139.1	GCF_015645445.1	dereplication_representative
NZ_CP059991.1	GCF_015710995.1	dereplication_representative
NZ_JBITZE010000001.1	GCF_015710995.1	redundant
CP140569.1	GCF_015710995.1	redundant
LN881739.1	GCF_015710995.1	redundant
NZ_JADPZX010000001.1	GCF_015712165.1	dereplication_representative
NZ_JADWOR010000001.1	GCF_015770475.1	dereplication_representative
NZ_JOCJ01000025.1	GCF_015770475.1	redundant
NZ_JBFBHV010000023.1	GCF_015770475.1	redundant
NZ_LFMD02000003.1	GCF_015776785.2	dereplication_representative
NZ_CP048882.1	GCF_015910445.1	dereplication_representative
NZ_JAEMGU010000001.1	GCF_016457305.1	dereplication_representative
WWIX01000331.1	GCF_016457305.1	redundant
NZ_JBIAGN010000001.1	GCF_016457305.1	redundant
NZ_JBIUYU010000001.1	GCF_016457305.1	redundant
NZ_JBIBBB010000001.1	GCF_016457305.1	redundant
NZ_JBIUVF010000001.1	GCF_016457305.1	redundant
NZ_JBIBBS010000016.1	GCF_016457305.1	redundant
NZ_JBIAGS010000001.1	GCF_016457305.1	redundant
NZ_JBEXUN010000036.1	GCF_016457305.1	redundant
NZ_FMDH01000216.1	GCF_016457305.1	redundant
NZ_JBEZCB010000016.1	GCF_016457305.1	redundant
FMDI01000297.1	GCF_016457305.1	redundant
NZ_JBIDAX010000005.1	GCF_016457305.1	redundant
NZ_JBIBZT010000037.1	GCF_016457305.1	redundant
NZ_JBFBIB010000008.1	GCF_016457305.1	redundant
NZ_JAEIOJ010000008.1	GCF_016464305.1	dereplication_representative
NZ_JACYHF010000006.1	GCF_016482685.1	dereplication_representative
NZ_JAEMUW010000004.1	GCF_016598485.1	dereplication_representative
NZ_CP066831.1	GCF_016598615.1	dereplication_representative
NZ_CP064057.1	GCF_016605905.1	dereplication_representative
NZ_JBFBKE010000001.1	GCF_016605905.1	redundant
NZ_JAOQAQ010000003.1	GCF_016605905.1	redundant
NZ_JAENRV010000002.1	GCF_016612605.1	dereplication_representative
NZ_JAEQAW010000020.1	GCF_016612605.1	redundant
NZ_JAENSA010000001.1	GCF_016612605.1	redundant
NZ_JAENRX010000013.1	GCF_016612605.1	redundant
NZ_CP064192.1	GCF_016695385.1	dereplication_representative
NZ_JAERRH010000007.1	GCF_016741855.1	dereplication_representative
NZ_JAIOAC010000033.1	GCF_016741855.1	redundant
NZ_AP018365.1	GCF_016756395.1	dereplication_representative
NZ_JAESIF010000051.1	GCF_016757295.1	dereplication_representative
NZ_BNEA01000015.1	GCF_016860525.1	dereplication_representative
NZ_BNCB01000014.1	GCF_016860525.1	readded_by_cluster_content
NZ_JBIBAC010000002.1	GCF_016860525.1	redundant
NZ_JBEPEE010000071.1	GCF_016860525.1	redundant
NZ_BOMV01000005.1	GCF_016862375.1	dereplication_representative
NZ_BONF01000004.1	GCF_016862575.1	dereplication_representative
NZ_BAAALQ010000002.1	GCF_016862575.1	redundant
NZ_BOOU01000053.1	GCF_016863395.1	dereplication_representative
NZ_BOOU01000085.1	GCF_016863395.1	dereplication_representative
NZ_JAFBCL010000001.1	GCF_016907655.1	dereplication_representative
NZ_BAAALA010000001.1	GCF_016907655.1	redundant
NZ_JAFBCX010000009.1	GCF_016907955.1	dereplication_representative
NZ_JADKYB010000001.1	GCF_016918855.1	dereplication_representative
NZ_JADKYB010000009.1	GCF_016918855.1	dereplication_representative
NZ_JAFFZS010000013.1	GCF_016921115.1	dereplication_representative
NZ_CP070499.1	GCF_016925615.1	dereplication_representative
NZ_JADEYH010000019.1	GCF_017114865.1	dereplication_representative
NZ_JABFAO010000004.1	GCF_017168235.1	dereplication_representative
NZ_JAFJMJ010000003.1	GCF_017309385.1	dereplication_representative
NZ_QJPO01000001.1	GCF_017312175.1	dereplication_representative
NZ_JAFMPZ010000093.1	GCF_017353455.1	dereplication_representative
NZ_CP071595.1	GCF_017356985.1	dereplication_representative
NZ_JBIRWF010000015.1	GCF_017356985.1	redundant
NZ_JAFMOF010000001.1	GCF_017356985.1	redundant
NZ_MUFU01000064.1	GCF_017356985.1	redundant
NZ_JAFVLN010000005.1	GCF_017377775.1	dereplication_representative
NZ_CP071839.1	GCF_017526105.1	dereplication_representative
NZ_JAGEPF010000023.1	GCF_017573465.1	dereplication_representative
NZ_JAGEOK010000005.1	GCF_017573545.1	dereplication_representative
NZ_BAAAGM010000026.1	GCF_017573545.1	redundant
NZ_WVUG01000235.1	GCF_017614965.1	dereplication_representative
NZ_CP071139.1	GCF_017639205.1	dereplication_representative
NZ_BMRL01000003.1	GCF_017639205.1	redundant
NZ_BNEC01000005.1	GCF_017639205.1	redundant
NZ_JAGIQL010000099.1	GCF_017813245.1	dereplication_representative
NZ_JAGIYX010000015.1	GCF_017813315.1	dereplication_representative
NZ_JAGGMS010000001.1	GCF_017875555.1	dereplication_representative
NZ_JAGGMR010000001.1	GCF_017875645.1	dereplication_representative
NZ_JAGINR010000001.1	GCF_017876235.1	dereplication_representative
NZ_JBHJSQ010000573.1	GCF_017876235.1	readded_by_cluster_content
NZ_JBHYVU010000008.1	GCF_017876235.1	redundant
NZ_LGDL01000106.1	GCF_017876235.1	redundant
NZ_JBHJRA010000020.1	GCF_017876235.1	redundant
NZ_LGDM01000246.1	GCF_017876235.1	redundant
NZ_VHQM01000083.1	GCF_017876235.1	redundant
NZ_BMRU01000028.1	GCF_017876235.1	redundant
NZ_JBHXEC010000194.1	GCF_017876235.1	redundant
NZ_JBHJWR010000065.1	GCF_017876235.1	redundant
NZ_LGDJ01000002.1	GCF_017876235.1	redundant
NZ_JBHJPP010000197.1	GCF_017876235.1	redundant
NZ_JBHWDL010000042.1	GCF_017876235.1	redundant
NZ_JBHXFC010000031.1	GCF_017876235.1	redundant
NZ_JBFADX010000042.1	GCF_017876235.1	redundant
NZ_JBHYWB010000072.1	GCF_017876235.1	redundant
NZ_JBFLVB010000096.1	GCF_017876235.1	redundant
NZ_JALDSU010000002.1	GCF_017876235.1	redundant
NZ_CP145515.1	GCF_017876235.1	redundant
NZ_JBEPBC010000013.1	GCF_017876235.1	redundant
NZ_JBHJSU010000065.1	GCF_017876235.1	redundant
NZ_CP043638.1	GCF_017876235.1	redundant
NZ_LGCZ01000150.1	GCF_017876235.1	redundant
NZ_JOHF01000006.1	GCF_017876235.1	redundant
NZ_JOBU01000009.1	GCF_017876235.1	redundant
NZ_RQJB01000934.1	GCF_017876235.1	redundant
NZ_LGDS01000163.1	GCF_017876235.1	redundant
BSRO01000012.1	GCF_017876235.1	redundant
NZ_BNDV01000002.1	GCF_017876235.1	redundant
NZ_JAGIOH010000001.1	GCF_017876625.1	dereplication_representative
NZ_JAGIPC010000001.1	GCF_017877015.1	dereplication_representative
NZ_JBFBGF010000010.1	GCF_017877015.1	redundant
NZ_CP072827.1	GCF_017916255.1	dereplication_representative
NZ_AORZ01000065.1	GCF_017916255.1	readded_by_cluster_content
NZ_JBFADJ010000012.1	GCF_017916255.1	redundant
NZ_JAFFSX010000018.1	GCF_017948485.1	dereplication_representative
NZ_JAFFSX010000017.1	GCF_017948485.1	dereplication_representative
NZ_JAGPYQ010000001.1	GCF_018070025.1	dereplication_representative
NZ_JAGPYL010000077.1	GCF_018070095.1	dereplication_representative
NZ_JAGPYH010000031.1	GCF_018070205.1	dereplication_representative
NZ_JAGPXM010000013.1	GCF_018070535.1	dereplication_representative
NZ_CP063808.1	GCF_018128905.1	dereplication_representative
NZ_JARXYH010000001.1	GCF_018128905.1	redundant
NZ_JBIBJX010000004.1	GCF_018128905.1	redundant
NZ_JBIBGY010000003.1	GCF_018128905.1	redundant
NZ_JARXYI010000001.1	GCF_018128905.1	redundant
NZ_CP073318.1	GCF_018263855.1	dereplication_representative
NZ_CP074102.1	GCF_018310535.1	dereplication_representative
NZ_AP023360.1	GCF_018326265.1	dereplication_representative
NZ_BNEM01000001.1	GCF_018327705.1	dereplication_representative
NZ_CP074371.1	GCF_018362975.1	dereplication_representative
NZ_JAHBAY010000017.1	GCF_018499875.1	dereplication_representative
NZ_JAHDTK010000009.1	GCF_018530775.1	dereplication_representative
NZ_JAHDTK010000001.1	GCF_018530775.1	dereplication_representative
NZ_JBIBSP010000001.1	GCF_018530775.1	redundant
NZ_JBIBSP010000023.1	GCF_018530775.1	redundant
NZ_JBHWHN010000001.1	GCF_018530775.1	redundant
NZ_JBHWHN010000004.1	GCF_018530775.1	redundant
NZ_QHJL01000045.1	GCF_018530775.1	redundant
NZ_QHJL01000170.1	GCF_018530775.1	redundant
NZ_JAHDTF010000008.1	GCF_018531465.1	dereplication_representative
NZ_JAHDTF010000006.1	GCF_018531465.1	dereplication_representative
NZ_JAHFZY010000002.1	GCF_018603865.1	dereplication_representative
NZ_JAHFZY010000001.1	GCF_018603865.1	dereplication_representative
NZ_WOFH01000001.1	GCF_018603865.1	redundant
NZ_WOFH01000006.1	GCF_018603865.1	redundant
NZ_CP075896.1	GCF_018604545.1	dereplication_representative
NZ_CP101651.1	GCF_018604545.1	redundant
NZ_CP101649.1	GCF_018604545.1	redundant
NZ_JAGGPA010000011.1	GCF_018614035.1	dereplication_representative
NZ_JAGGPB010000087.1	GCF_018614055.1	dereplication_representative
NZ_JAGGPB010000058.1	GCF_018614055.1	dereplication_representative
NZ_JAGGPB010000023.1	GCF_018614055.1	dereplication_representative
NZ_JAGGOO010000144.1	GCF_018614415.1	dereplication_representative
NZ_JAGGOP010000001.1	GCF_018614475.1	dereplication_representative
NZ_JAGGOY010000037.1	GCF_018614475.1	redundant
NZ_JAGGOX010000015.1	GCF_018614475.1	redundant
NZ_JAGGOL010000036.1	GCF_018614525.1	dereplication_representative
NZ_JAGGOL010000128.1	GCF_018614525.1	dereplication_representative
NZ_JAGGOJ010000022.1	GCF_018614575.1	dereplication_representative
NZ_JAGGOI010000004.1	GCF_018614585.1	dereplication_representative
NZ_JAHHEG010000004.1	GCF_018619585.1	dereplication_representative
NZ_JAHHEG010000001.1	GCF_018619585.1	dereplication_representative
NZ_JAHHEI010000025.1	GCF_018619585.1	readded_by_cluster_content
NZ_JAHHEF010000002.1	GCF_018619585.1	redundant
NZ_JAHHEF010000012.1	GCF_018619585.1	redundant
NZ_JAHHEH010000008.1	GCF_018619585.1	redundant
NZ_JAHHEH010000001.1	GCF_018619585.1	redundant
NZ_JASEND010000012.1	GCF_018619585.1	redundant
NZ_JASEND010000005.1	GCF_018619585.1	redundant
NZ_JAHHEJ010000048.1	GCF_018619585.1	redundant
NZ_JAHHEJ010000022.1	GCF_018619585.1	redundant
NZ_JAHHEE010000085.1	GCF_018619585.1	redundant
NZ_JAHHEE010000013.1	GCF_018619585.1	redundant
NZ_QQUQ01000009.1	GCF_018619585.1	redundant
NZ_QQUQ01000012.1	GCF_018619585.1	redundant
NZ_JAHHEI010000029.1	GCF_018619585.1	redundant
NZ_JACMSI010000031.1	GCF_018619585.1	redundant
NZ_JACMSI010000038.1	GCF_018619585.1	redundant
NZ_JAAVVL010000001.1	GCF_018728545.1	dereplication_representative
NZ_JABRXD010000057.1	GCF_018927715.1	dereplication_representative
NZ_JABRXD010000001.1	GCF_018927715.1	dereplication_representative
NZ_JAFMPL010000002.1	GCF_019038455.1	dereplication_representative
NZ_JAGMUE010000006.1	GCF_019049165.1	dereplication_representative
NZ_JAGMUO010000006.1	GCF_019049325.1	dereplication_representative
NZ_JAGPOR010000115.1	GCF_019049345.1	dereplication_representative
NZ_JBIBHE010000020.1	GCF_019049345.1	redundant
NZ_CP077658.1	GCF_019056675.1	dereplication_representative
NZ_JAHRCY010000026.1	GCF_019083965.1	dereplication_representative
NZ_JAHRCY010000033.1	GCF_019083965.1	dereplication_representative
NZ_JAGXJM010000059.1	GCF_019091445.1	dereplication_representative
NZ_JBFAOE010000012.1	GCF_019091445.1	redundant
NZ_JAGXJL010000011.1	GCF_019091475.1	dereplication_representative
NZ_JAHUVX010000009.1	GCF_019219615.1	dereplication_representative
NZ_BDBN01000020.1	GCF_019219615.1	redundant
NZ_JAHUXH010000052.1	GCF_019219825.1	dereplication_representative
NZ_JAEVFI010000011.1	GCF_019303495.1	dereplication_representative
NZ_CP024972.1	GCF_019330265.1	dereplication_representative
NZ_JBHXBH010000011.1	GCF_019330265.1	redundant
NZ_JAHXGQ010000004.1	GCF_019375475.1	dereplication_representative
NZ_CP080029.1	GCF_019378935.1	dereplication_representative
NZ_JBHXKT010000043.1	GCF_019378935.1	redundant
NZ_JBHXLD010000004.1	GCF_019378935.1	redundant
NZ_JBHWYC010000033.1	GCF_019378935.1	redundant
NZ_JAHKRO010000059.1	GCF_019396325.1	dereplication_representative
NZ_WMBF01000270.1	GCF_019400875.1	dereplication_representative
NZ_CP080521.1	GCF_019468565.1	dereplication_representative
NZ_JAEKKT010000053.1	GCF_019510245.1	dereplication_representative
NZ_JAIFOQ010000227.1	GCF_019641555.1	dereplication_representative
NZ_AP024745.1	GCF_019704555.1	dereplication_representative
NZ_JAHKJW010000010.1	GCF_019710745.1	dereplication_representative
NZ_JAIHBJ010000028.1	GCF_019733235.1	dereplication_representative
NZ_CP082301.1	GCF_019880305.1	dereplication_representative
NZ_JBIVOM010000009.1	GCF_019880305.1	redundant
NZ_JAINVZ010000010.1	GCF_019890615.1	dereplication_representative
NZ_CP061913.1	GCF_019904175.1	dereplication_representative
NZ_JBHMCA010000020.1	GCF_019904175.1	redundant
CP082844.1	GCF_019930625.1	dereplication_representative
NZ_CP082945.1	GCF_019933235.1	dereplication_representative
NZ_BLAG01000004.1	GCF_019933235.1	redundant
NZ_JBJDQE010000005.1	GCF_019933235.1	redundant
NZ_JBFACF010000012.1	GCF_019933235.1	redundant
NZ_MUAY01000130.1	GCF_019933235.1	redundant
NZ_JAGJBZ010000002.1	GCF_020010925.1	dereplication_representative
NZ_JAGJBZ010000004.1	GCF_020010925.1	dereplication_representative
NZ_NHOD01000384.1	GCF_020010925.1	redundant
NZ_NHOD01000358.1	GCF_020010925.1	redundant
NZ_JARAVY010000026.1	GCF_020010925.1	redundant
NZ_JARAVY010000008.1	GCF_020010925.1	redundant
NZ_NHSG01000121.1	GCF_020024005.1	dereplication_representative
NZ_CP075691.1	GCF_020026305.1	dereplication_representative
NZ_CP139044.1	GCF_020026305.1	redundant
NZ_JAIQLH010000151.1	GCF_020037025.1	dereplication_representative
NZ_JAIQLH010000037.1	GCF_020037025.1	dereplication_representative
NZ_JAHSSK010000002.1	GCF_020092645.1	dereplication_representative
NZ_CP083590.1	GCF_020099395.1	dereplication_representative
NZ_CP092051.1	GCF_020099395.1	redundant
NZ_JAIQYY010000051.1	GCF_020181035.1	dereplication_representative
NZ_JAIWNC010000060.1	GCF_020216025.1	dereplication_representative
NZ_WQLS01000057.1	GCF_020312275.1	dereplication_representative
NZ_JBFATG010000016.1	GCF_020312275.1	redundant
NZ_JBFATA010000016.1	GCF_020312275.1	redundant
NZ_WQLP01000032.1	GCF_020312275.1	redundant
NZ_JBEZMW010000011.1	GCF_020312275.1	redundant
NZ_JBIUAB010000013.1	GCF_020312275.1	redundant
NZ_JBEZMY010000013.1	GCF_020312275.1	redundant
NZ_JBFATF010000012.1	GCF_020312275.1	redundant
NZ_JBIUAC010000012.1	GCF_020312275.1	redundant
NZ_JBFATI010000010.1	GCF_020312275.1	redundant
NZ_JBFATJ010000013.1	GCF_020312275.1	redundant
NZ_JBEOSL010000001.1	GCF_020312275.1	redundant
NZ_JBIUAD010000007.1	GCF_020312275.1	redundant
BNBX01000019.1	GCF_020312275.1	redundant
NZ_JAIRBR010000024.1	GCF_020361265.1	dereplication_representative
NZ_JAIRBQ010000031.1	GCF_020361265.1	redundant
NZ_JAINRE020000001.1	GCF_020400595.2	dereplication_representative
NZ_JAINRC010000010.1	GCF_020400655.1	dereplication_representative
NZ_CP053189.1	GCF_020400655.1	redundant
NZ_JAINVH010000001.1	GCF_020400825.1	dereplication_representative
NZ_JAINVH010000076.1	GCF_020400825.1	dereplication_representative
NZ_CP084541.1	GCF_020410765.1	dereplication_representative
NZ_BNDW01000068.1	GCF_020521255.1	dereplication_representative
NZ_JBEPFM010000011.1	GCF_020521255.1	redundant
NZ_BNBS01000001.1	GCF_020521255.1	redundant
NZ_BNDY01000011.1	GCF_020521295.1	dereplication_representative
NZ_JAJAUZ010000101.1	GCF_020532645.1	dereplication_representative
NZ_JAJCXB010000033.1	GCF_020564935.1	dereplication_representative
NZ_CP085173.1	GCF_020616555.1	dereplication_representative
NZ_JBHWHA010000069.1	GCF_020616555.1	redundant
NZ_JBHXUV010000021.1	GCF_020616555.1	redundant
NZ_JBHJQS010000103.1	GCF_020616555.1	redundant
NZ_JBEOYJ010000038.1	GCF_020616555.1	redundant
NZ_JAPENK010000002.1	GCF_020616555.1	redundant
NZ_JBHVZK010000023.1	GCF_020616555.1	redundant
NZ_JBIBJQ010000021.1	GCF_020616555.1	redundant
NZ_JBFACS010000028.1	GCF_020616555.1	redundant
NZ_JBHJSZ010000035.1	GCF_020616555.1	redundant
NZ_JAJEJY010000022.1	GCF_020685565.1	dereplication_representative
NZ_JAJFOF010000001.1	GCF_020731305.1	dereplication_representative
NZ_BAFP01000089.1	GCF_020731305.1	redundant
NZ_JARWQK010000293.1	GCF_020731305.1	redundant
NZ_JAJFZM010000001.1	GCF_020733705.1	dereplication_representative
NZ_JAJBZK010000001.1	GCF_020739505.1	dereplication_representative
NZ_CP108540.1	GCF_020739505.1	redundant
NZ_JAINFC010000038.1	GCF_020740835.1	dereplication_representative
NZ_JAJHUO010000012.1	GCF_020859565.1	dereplication_representative
NZ_JAHWGQ010000020.1	GCF_020873955.1	dereplication_representative
NZ_BBZF01000012.1	GCF_020884795.1	dereplication_representative
NZ_JAHUTG010000002.1	GCF_020889545.1	dereplication_representative
NZ_JAJKLL010000001.1	GCF_020982505.1	dereplication_representative
NZ_QHKJ02000001.1	GCF_020982505.1	redundant
NZ_JAJKLK010000030.1	GCF_020982545.1	dereplication_representative
NZ_JAJLQY010000010.1	GCF_020991275.1	dereplication_representative
NZ_JAJLRA010000047.1	GCF_020991365.1	dereplication_representative
NZ_CP084582.1	GCF_020995455.1	dereplication_representative
NZ_CP084203.1	GCF_021029465.1	dereplication_representative
NZ_JAJNOJ010000002.1	GCF_021044745.1	dereplication_representative
NZ_JBHJUD010000001.1	GCF_021044745.1	redundant
NZ_JAJCXD010000035.1	GCF_021056305.1	dereplication_representative
NZ_JAJCXD010000040.1	GCF_021056305.1	dereplication_representative
NZ_JAJCXD010000078.1	GCF_021056305.1	dereplication_representative
NZ_JAJCXE010000046.1	GCF_021056325.1	dereplication_representative
NZ_CP088911.1	GCF_021165735.1	dereplication_representative
NZ_JAIHON010000005.1	GCF_021173675.1	dereplication_representative
NZ_JAIHON010000024.1	GCF_021173675.1	dereplication_representative
NZ_CP089226.1	GCF_021183565.1	dereplication_representative
NZ_CP089212.1	GCF_021183605.1	dereplication_representative
NZ_CP089214.1	GCF_021183625.1	dereplication_representative
NZ_CP089225.1	GCF_021183645.1	dereplication_representative
NZ_CP086120.1	GCF_021216675.1	dereplication_representative
NZ_JAJQQS010000038.1	GCF_021228125.1	dereplication_representative
NZ_JAJQQS010000003.1	GCF_021228125.1	dereplication_representative
NZ_JAJQQQ010000001.1	GCF_021228125.1	redundant
NZ_NSJV01000058.1	GCF_021228125.1	redundant
NZ_NSJV01000635.1	GCF_021228125.1	redundant
NZ_JAJQQR010000001.1	GCF_021228125.1	redundant
