scaffold	representative	dereplication_status
AAAACU010000001.1	GCA_004150675.1	redundant
REQU01000001.1	GCA_004150675.1	redundant
AAAHSM010000003.1	GCA_004150675.1	redundant
AAAKQQ010000001.1	GCA_004150675.1	redundant
RENF01000001.1	GCA_004150675.1	redundant
AAAIHM010000023.1	GCA_004150675.1	redundant
REKD01000028.1	GCA_004150675.1	redundant
REOB01000027.1	GCA_004150675.1	redundant
AAAHMW010000001.1	GCA_004150675.1	redundant
AAAIXX010000001.1	GCA_004150675.1	redundant
RELN01000001.1	GCA_004150675.1	redundant
AAAIZJ010000001.1	GCA_004150675.1	redundant
AAAKJE010000001.1	GCA_004150675.1	redundant
AAAHIU010000001.1	GCA_004150675.1	redundant
AAAJAF010000001.1	GCA_004150675.1	redundant
AAAIZL010000021.1	GCA_004150675.1	redundant
AAAITB010000001.1	GCA_004150675.1	redundant
AAAJJS010000023.1	GCA_004150675.1	redundant
AAAIPT010000022.1	GCA_004150675.1	redundant
QZQX01000029.1	GCA_004150675.1	redundant
AAAHTE010000001.1	GCA_004386925.1	dereplication_representative
AAAHSN010000001.1	GCA_004387205.1	dereplication_representative
AAAHSP010000001.1	GCA_004387845.1	dereplication_representative
AAAMZK010000032.1	GCA_004387845.1	readded_by_cluster_content
DAPCGR010000001.1	GCA_004387845.1	readded_by_cluster_content
DASCCY010000001.1	GCA_004387845.1	readded_by_cluster_content
ABGKPS010000039.1	GCA_004387845.1	readded_by_cluster_content
AAXDGT010000031.1	GCA_004387845.1	readded_by_cluster_content
AAWTRG010000003.1	GCA_004387845.1	readded_by_cluster_content
ABMFCI010000018.1	GCA_004387845.1	readded_by_cluster_content
AAXDDY010000054.1	GCA_004387845.1	readded_by_cluster_content
AAJZJP010000046.1	GCA_004387845.1	readded_by_cluster_content
ABEOPB010000026.1	GCA_004387845.1	readded_by_cluster_content
AAAADE010000019.1	GCA_004387845.1	readded_by_cluster_content
AAAJXD010000069.1	GCA_004387845.1	readded_by_cluster_content
ABPASD010000002.1	GCA_004387845.1	redundant
ABDEEM010000001.1	GCA_004387845.1	redundant
AAAHTA010000001.1	GCA_004387845.1	redundant
AAAZTU010000009.1	GCA_004387845.1	redundant
ABDEED010000001.1	GCA_004387845.1	redundant
AAAJES010000001.1	GCA_004387845.1	redundant
ABTLPQ010000001.1	GCA_004387845.1	redundant
AAAHRD010000016.1	GCA_004387845.1	redundant
AAAWAH010000001.1	GCA_004387845.1	redundant
ABOVRR010000001.1	GCA_004387845.1	redundant
ABEOPR010000022.1	GCA_004387845.1	redundant
ABPSGN010000001.1	GCA_004387845.1	redundant
ABPSDF010000001.1	GCA_004387845.1	redundant
ABOTHL010000003.1	GCA_004387845.1	redundant
ABUBXX010000001.1	GCA_004387845.1	redundant
ABTJVB010000001.1	GCA_004387845.1	redundant
ABOTHH010000002.1	GCA_004387845.1	redundant
ABEBWW010000001.1	GCA_004387845.1	redundant
ABHGSA010000001.1	GCA_004387845.1	redundant
ABEHMS010000001.1	GCA_004387845.1	redundant
ABICTW010000001.1	GCA_004387845.1	redundant
ABTION010000001.1	GCA_004387845.1	redundant
RENV01000003.1	GCA_004387845.1	redundant
ABTZTU010000167.1	GCA_004387845.1	redundant
ABTZTU010000147.1	GCA_004387845.1	redundant
AAAWTU010000001.1	GCA_004387845.1	redundant
AANDKJ010000001.1	GCA_004387845.1	redundant
ABTIHP010000001.1	GCA_004387845.1	redundant
AAAWTG010000008.1	GCA_004387845.1	redundant
AANDJQ010000075.1	GCA_004387845.1	redundant
ABHFBG010000001.1	GCA_004387845.1	redundant
AAAKKU010000026.1	GCA_004387845.1	redundant
ABTIGR010000001.1	GCA_004387845.1	redundant
ABTICX010000001.1	GCA_004387845.1	redundant
ABHWXG010000001.1	GCA_004387845.1	redundant
DAJOHQ010000001.1	GCA_004387845.1	redundant
DAEVJI010000004.1	GCA_004387845.1	redundant
AAAWIP010000001.1	GCA_004387845.1	redundant
ABTGMS010000001.1	GCA_004387845.1	redundant
DAAJYN010000009.1	GCA_004387845.1	redundant
AAAJBA010000001.1	GCA_004387845.1	redundant
AAAWKV010000001.1	GCA_004387845.1	redundant
ABSCXF010000001.1	GCA_004387845.1	redundant
ABEFEH010000001.1	GCA_004387845.1	redundant
AAAJRI010000002.1	GCA_004387845.1	redundant
ABFFDF010000003.1	GCA_004387845.1	redundant
ABTRTO010000001.1	GCA_004387845.1	redundant
ABDRNR010000002.1	GCA_004387845.1	redundant
ABFETE010000001.1	GCA_004387845.1	redundant
AAAHXS010000001.1	GCA_004387845.1	redundant
AAQUQQ010000006.1	GCA_004387845.1	redundant
AAQUQO010000001.1	GCA_004387845.1	redundant
ABERWR010000001.1	GCA_004387845.1	redundant
ABILKQ010000001.1	GCA_004387845.1	redundant
AAAAFH010000004.1	GCA_004387845.1	redundant
ABTOWJ010000001.1	GCA_004387845.1	redundant
AAQRPT010000001.1	GCA_004387845.1	redundant
AAAHTD010000007.1	GCA_004387845.1	redundant
ABGQKI010000013.1	GCA_004387845.1	redundant
AAQSSO010000056.1	GCA_004387845.1	redundant
AAAJKT010000001.1	GCA_004387845.1	redundant
ABERET010000009.1	GCA_004387845.1	redundant
AAQRZL010000028.1	GCA_004387845.1	redundant
AAQRZL010000032.1	GCA_004387845.1	redundant
AAAZVU010000002.1	GCA_004387845.1	redundant
AAAZVS010000032.1	GCA_004387845.1	redundant
DAFBOQ010000001.1	GCA_004387845.1	redundant
ABDEEN010000001.1	GCA_004387845.1	redundant
ABDEEL010000001.1	GCA_004387845.1	redundant
ABCFMX010000001.1	GCA_004387845.1	redundant
ABDEEH010000001.1	GCA_004387845.1	redundant
AAAZTT010000003.1	GCA_004387845.1	redundant
ABCLJL010000001.1	GCA_004387845.1	redundant
AAAOVG010000009.1	GCA_004387845.1	redundant
ABCBSI010000001.1	GCA_004387845.1	redundant
AABCUC010000001.1	GCA_004387845.1	redundant
ABCBSE010000001.1	GCA_004387845.1	redundant
DAAIPG010000001.1	GCA_004387845.1	redundant
AAAQKO010000001.1	GCA_004387845.1	redundant
ABGFXL010000070.1	GCA_004387845.1	redundant
AAXDEA010000039.1	GCA_004387845.1	redundant
NZ_MJUB01000017.1	GCA_004387845.1	redundant
DAKKDU010000008.1	GCA_004387845.1	redundant
AAXDDG010000024.1	GCA_004387845.1	redundant
DBBRXJ010000007.1	GCA_004387845.1	redundant
AANPBE010000052.1	GCA_004387845.1	redundant
AANEDA010000001.1	GCA_004387845.1	redundant
AAWOCK010000014.1	GCA_004387845.1	redundant
DAYNPL010000001.1	GCA_004387845.1	redundant
ABGMOG010000001.1	GCA_004387845.1	redundant
AAJTQU010000001.1	GCA_004387845.1	redundant
JAMKKN010000001.1	GCA_004387845.1	redundant
AAAZAL010000003.1	GCA_004387845.1	redundant
JAMKJP010000001.1	GCA_004387845.1	redundant
AAARVO010000001.1	GCA_004387845.1	redundant
ABWXWH010000088.1	GCA_004387845.1	redundant
ABJMRE010000001.1	GCA_004387845.1	redundant
ABAQBA010000001.1	GCA_004387845.1	redundant
AABBON010000003.1	GCA_004387845.1	redundant
ABFQLU010000002.1	GCA_004387845.1	redundant
ABWMKN010000001.1	GCA_004387845.1	redundant
ABLOHI010000038.1	GCA_004387845.1	redundant
ABLOHI010000016.1	GCA_004387845.1	redundant
ABKXWQ010000001.1	GCA_004387845.1	redundant
ABLSZT010000001.1	GCA_004387845.1	redundant
AABDGO010000008.1	GCA_004387845.1	redundant
ABWEZX010000001.1	GCA_004387845.1	redundant
AAAPVS010000001.1	GCA_004387845.1	redundant
JAIOGE010000001.1	GCA_004387845.1	redundant
DAAAGB010000001.1	GCA_004387845.1	redundant
DAPCVK010000031.1	GCA_004387845.1	redundant
ABGBPS010000001.1	GCA_004387845.1	redundant
ABFMHD010000001.1	GCA_004387845.1	redundant
DAXUCW010000001.1	GCA_004387845.1	redundant
ABAWGH010000001.1	GCA_004387845.1	redundant
AAAPVQ010000001.1	GCA_004387845.1	redundant
AAAUWQ010000001.1	GCA_004387845.1	redundant
NZ_MKPQ01000032.1	GCA_004387845.1	redundant
ABLSOQ010000001.1	GCA_004387845.1	redundant
NZ_QAAK01000002.1	GCA_004387845.1	redundant
AAAXWI010000001.1	GCA_004387845.1	redundant
ABBRFS010000003.1	GCA_004387845.1	redundant
ABWLIA010000001.1	GCA_004387845.1	redundant
ABLDVD010000001.1	GCA_004387845.1	redundant
AAJZAU010000001.1	GCA_004387845.1	redundant
ABCBSJ010000001.1	GCA_004387845.1	redundant
AAAQYL010000025.1	GCA_004387845.1	redundant
ABGGYD010000001.1	GCA_004387845.1	redundant
ABBADB010000086.1	GCA_004387845.1	redundant
AAAQKM010000001.1	GCA_004387845.1	redundant
AAXDEH010000033.1	GCA_004387845.1	redundant
ABWQBY010000001.1	GCA_004387845.1	redundant
AAATHL010000003.1	GCA_004387845.1	redundant
ABPSUO010000001.1	GCA_004387845.1	redundant
AAXDDL010000051.1	GCA_004387845.1	redundant
AAXDDL010000046.1	GCA_004387845.1	redundant
DBBRXH010000007.1	GCA_004387845.1	redundant
ABPSDL010000001.1	GCA_004387845.1	redundant
AAAMRN010000008.1	GCA_004387845.1	redundant
ABGDVI010000055.1	GCA_004387845.1	redundant
AAXJBJ010000040.1	GCA_004387845.1	redundant
ABUBYC010000001.1	GCA_004387845.1	redundant
AAAWTM010000001.1	GCA_004387845.1	redundant
AAAQIY010000002.1	GCA_004387845.1	redundant
AAAQIY010000029.1	GCA_004387845.1	redundant
DAAIHN010000037.1	GCA_004387845.1	redundant
AAAMRQ010000018.1	GCA_004387845.1	redundant
AABEJS010000008.1	GCA_004387845.1	redundant
AAAONE010000001.1	GCA_004387845.1	redundant
AAAXFW010000024.1	GCA_004387845.1	redundant
JAMKJR010000001.1	GCA_004387845.1	redundant
ABEAPV010000001.1	GCA_004387845.1	redundant
AAQRVZ010000001.1	GCA_004387845.1	redundant
AAAOME010000001.1	GCA_004387845.1	redundant
ABDLSP010000001.1	GCA_004387845.1	redundant
NZ_JAUJXG010000009.1	GCA_004387845.1	redundant
ABWMKS010000001.1	GCA_004387845.1	redundant
AAAUMJ010000001.1	GCA_004387845.1	redundant
ABWMKL010000001.1	GCA_004387845.1	redundant
AAALWL010000001.1	GCA_004387845.1	redundant
ABKXXQ010000001.1	GCA_004387845.1	redundant
DAAAIN010000001.1	GCA_004387845.1	redundant
ABLSZU010000001.1	GCA_004387845.1	redundant
ABTSWC010000001.1	GCA_004387845.1	redundant
DAJOFF010000001.1	GCA_004387845.1	redundant
ABBIIZ010000002.1	GCA_004387845.1	redundant
AACKBP010000021.1	GCA_004387845.1	redundant
AACKBP010000023.1	GCA_004387845.1	redundant
ABAWXL010000001.1	GCA_004387845.1	redundant
DAAEBH010000001.1	GCA_004387845.1	redundant
DAAJPJ010000001.1	GCA_004387845.1	redundant
ABJRWF010000001.1	GCA_004387845.1	redundant
ABAWWO010000001.1	GCA_004387845.1	redundant
DAADYW010000001.1	GCA_004387845.1	redundant
ABHDHE010000001.1	GCA_004387845.1	redundant
AAAWHC010000021.1	GCA_004387845.1	redundant
DAXVNT010000007.1	GCA_004387845.1	redundant
JAIOFB010000001.1	GCA_004387845.1	redundant
AAAXVD010000003.1	GCA_004387845.1	redundant
ABHCKX010000001.1	GCA_004387845.1	redundant
ABFEUK010000001.1	GCA_004387845.1	redundant
AAQUQW010000006.1	GCA_004387845.1	redundant
AAAUWP010000004.1	GCA_004387845.1	redundant
AAANYB010000002.1	GCA_004387845.1	redundant
ABERWZ010000001.1	GCA_004387845.1	redundant
ABNSRR010000005.1	GCA_004387845.1	redundant
ABIKFT010000003.1	GCA_004387845.1	redundant
AAZLKZ010000001.1	GCA_004387845.1	redundant
AAAQJK010000019.1	GCA_004387845.1	redundant
AAAQJK010000030.1	GCA_004387845.1	redundant
AAALPI010000026.1	GCA_004387845.1	redundant
ABSYQK010000001.1	GCA_004387845.1	redundant
AAQSFR010000003.1	GCA_004387845.1	redundant
AAAVQP010000012.1	GCA_004387845.1	redundant
ABUHTR010000002.1	GCA_004387845.1	redundant
AAAZVT010000001.1	GCA_004387845.1	redundant
ABDEFQ010000001.1	GCA_004387845.1	redundant
AAAZBG010000001.1	GCA_004387845.1	redundant
AABCUJ010000003.1	GCA_004387845.1	redundant
ABCBRW010000001.1	GCA_004387845.1	redundant
AAAQKK010000001.1	GCA_004387845.1	redundant
AAAZTV010000004.1	GCA_004387845.1	redundant
ABLDVC010000001.1	GCA_004387845.1	redundant
ABUFFD010000001.1	GCA_004387845.1	redundant
AABCUA010000001.1	GCA_004387845.1	redundant
ABPSUP010000001.1	GCA_004387845.1	redundant
AAAWXP010000026.1	GCA_004387845.1	redundant
AAAQKG010000001.1	GCA_004387845.1	redundant
DAKKID010000035.1	GCA_004387845.1	redundant
DAKKID010000034.1	GCA_004387845.1	redundant
AAXDDQ010000009.1	GCA_004387845.1	redundant
AAHZFX010000009.1	GCA_004387845.1	redundant
NZ_JANHMB010000001.1	GCA_004387845.1	redundant
ABEBXH010000001.1	GCA_004387845.1	redundant
ABGDVQ010000059.1	GCA_004387845.1	redundant
ABMBCO010000001.1	GCA_004387845.1	redundant
AAAMRA010000003.1	GCA_004387845.1	redundant
ABEHMX010000001.1	GCA_004387845.1	redundant
AATSGY010000001.1	GCA_004387845.1	redundant
ABTIUW010000001.1	GCA_004387845.1	redundant
JAMKMG010000001.1	GCA_004387845.1	redundant
AAAMRW010000009.1	GCA_004387845.1	redundant
AAAWTS010000001.1	GCA_004387845.1	redundant
ABGCNU010000018.1	GCA_004387845.1	redundant
ABWNKA010000001.1	GCA_004387845.1	redundant
AAAVWT010000004.1	GCA_004387845.1	redundant
ABEAQE010000001.1	GCA_004387845.1	redundant
ABGCII010000001.1	GCA_004387845.1	redundant
ABTIKV010000001.1	GCA_004387845.1	redundant
ABWMSV010000001.1	GCA_004387845.1	redundant
AAANML010000001.1	GCA_004387845.1	redundant
AAQRVH010000024.1	GCA_004387845.1	redundant
ABAQFZ010000001.1	GCA_004387845.1	redundant
NZ_JAUJXX010000002.1	GCA_004387845.1	redundant
ABTIHN010000001.1	GCA_004387845.1	redundant
ABWMKV010000001.1	GCA_004387845.1	redundant
AAAMNP010000001.1	GCA_004387845.1	redundant
ABTIGF010000001.1	GCA_004387845.1	redundant
ABWMKO010000001.1	GCA_004387845.1	redundant
AAZNTV010000003.1	GCA_004387845.1	redundant
ABDRBT010000001.1	GCA_004387845.1	redundant
AAARUR010000002.1	GCA_004387845.1	redundant
DAAKOL010000001.1	GCA_004387845.1	redundant
ABKXYG010000001.1	GCA_004387845.1	redundant
DAJOHZ010000001.1	GCA_004387845.1	redundant
ABFGQN010000045.1	GCA_004387845.1	redundant
AAAIRN010000001.1	GCA_004387845.1	redundant
ABLSZV010000001.1	GCA_004387845.1	redundant
AAALVE010000014.1	GCA_004387845.1	redundant
ABAPSK010000001.1	GCA_004387845.1	redundant
ABSENK010000001.1	GCA_004387845.1	redundant
AAASZQ010000001.1	GCA_004387845.1	redundant
ABLSYE010000001.1	GCA_004387845.1	redundant
AAAQUJ010000014.1	GCA_004387845.1	redundant
AABDFC010000001.1	GCA_004387845.1	redundant
AAAXGY010000027.1	GCA_004387845.1	redundant
AAQVRX010000001.1	GCA_004387845.1	redundant
AAAPWO010000003.1	GCA_004387845.1	redundant
DAAJYM010000003.1	GCA_004387845.1	redundant
AACKAJ010000046.1	GCA_004387845.1	redundant
AACKAJ010000034.1	GCA_004387845.1	redundant
JAIOFA010000001.1	GCA_004387845.1	redundant
ABESJF010000001.1	GCA_004387845.1	redundant
DAAAGP010000001.1	GCA_004387845.1	redundant
ABFMHM010000001.1	GCA_004387845.1	redundant
AAUCIL010000003.1	GCA_004387845.1	redundant
DAXUDC010000001.1	GCA_004387845.1	redundant
ABGBPH010000048.1	GCA_004387845.1	redundant
AAAZHP010000065.1	GCA_004387845.1	redundant
JAIODC010000001.1	GCA_004387845.1	redundant
AAANYO010000001.1	GCA_004387845.1	redundant
ABQBYI010000001.1	GCA_004387845.1	redundant
DAAJGX010000028.1	GCA_004387845.1	redundant
ABJVDG010000001.1	GCA_004387845.1	redundant
ABFLIP010000001.1	GCA_004387845.1	redundant
ABILKP010000001.1	GCA_004387845.1	redundant
JAIPMI010000001.1	GCA_004387845.1	redundant
ABLSOT010000001.1	GCA_004387845.1	redundant
AAAQKR010000001.1	GCA_004387845.1	redundant
ABFLGX010000001.1	GCA_004387845.1	redundant
ABJUPB010000001.1	GCA_004387845.1	redundant
DAAKGI010000048.1	GCA_004387845.1	redundant
AAAZSJ010000001.1	GCA_004387845.1	redundant
AAAPOO010000001.1	GCA_004387845.1	redundant
AAAYJR010000003.1	GCA_004387845.1	redundant
DAPDMM010000003.1	GCA_004387845.1	redundant
ABEWWT010000001.1	GCA_004387845.1	redundant
NZ_MKMM01000023.1	GCA_004387845.1	redundant
NZ_FFGE01000001.1	GCA_004387845.1	redundant
ABGGYK010000001.1	GCA_004387845.1	redundant
ABASSU010000001.1	GCA_004387845.1	redundant
ABCBSB010000001.1	GCA_004387845.1	redundant
ABGNGF010000001.1	GCA_004387845.1	redundant
AAAQKQ010000001.1	GCA_004387845.1	redundant
AAWNEQ010000001.1	GCA_004387845.1	redundant
ABLTGK010000001.1	GCA_004387845.1	redundant
ABGMRV010000044.1	GCA_004387845.1	redundant
AAAQKL010000001.1	GCA_004387845.1	redundant
AAXDDV010000051.1	GCA_004387845.1	redundant
ABLBBF010000001.1	GCA_004387845.1	redundant
ABWOKK010000001.1	GCA_004387845.1	redundant
DBBRXI010000006.1	GCA_004387845.1	redundant
AAUQFL010000001.1	GCA_004387845.1	redundant
ABMAXA010000001.1	GCA_004387845.1	redundant
AAAMQX010000008.1	GCA_004387845.1	redundant
ABLTDV010000038.1	GCA_004387845.1	redundant
ABGMNZ010000001.1	GCA_004387845.1	redundant
ABWNKC010000001.1	GCA_004387845.1	redundant
JAMKJT010000001.1	GCA_004387845.1	redundant
AAAMRR010000044.1	GCA_004387845.1	redundant
ABWMSW010000001.1	GCA_004387845.1	redundant
AABBTK010000021.1	GCA_004387845.1	redundant
ABWMKU010000001.1	GCA_004387845.1	redundant
DAAIBI010000007.1	GCA_004387845.1	redundant
ABGCFY010000001.1	GCA_004387845.1	redundant
ABJMRA010000013.1	GCA_004387845.1	redundant
ABWMKQ010000001.1	GCA_004387845.1	redundant
DAAKNV010000001.1	GCA_004387845.1	redundant
ABKXYI010000001.1	GCA_004387845.1	redundant
NXXG01000003.1	GCA_004387845.1	redundant
ABLSZW010000001.1	GCA_004387845.1	redundant
ABKXWO010000001.1	GCA_004387845.1	redundant
ABFOHL010000001.1	GCA_004387845.1	redundant
ABLSYI010000001.1	GCA_004387845.1	redundant
AAAVEM010000003.1	GCA_004387845.1	redundant
ABMYKJ010000001.1	GCA_004387845.1	redundant
AAAXAE010000003.1	GCA_004387845.1	redundant
DAAKKF010000001.1	GCA_004387845.1	redundant
JAIOFO010000001.1	GCA_004387845.1	redundant
ABESJG010000001.1	GCA_004387845.1	redundant
AAAPEZ010000001.1	GCA_004387845.1	redundant
AAVXSN010000001.1	GCA_004387845.1	redundant
DAAADX010000001.1	GCA_004387845.1	redundant
JAIODB010000001.1	GCA_004387845.1	redundant
AAANYM010000003.1	GCA_004387845.1	redundant
AAAVQE010000075.1	GCA_004387845.1	redundant
DAEPAL010000001.1	GCA_004387845.1	redundant
DAXTZN010000001.1	GCA_004387845.1	redundant
AAAQKS010000001.1	GCA_004387845.1	redundant
ABGBCM010000001.1	GCA_004387845.1	redundant
AAAUBD010000003.1	GCA_004387845.1	redundant
AAAMZW010000015.1	GCA_004387845.1	redundant
AAANYI010000012.1	GCA_004387845.1	redundant
ABMHXY010000001.1	GCA_004387845.1	redundant
AAAQLS010000001.1	GCA_004387845.1	redundant
NZ_JBEQQL010000001.1	GCA_004387845.1	redundant
ABCBTH010000001.1	GCA_004387845.1	redundant
AANCRW010000008.1	GCA_004387845.1	redundant
ABCBSC010000001.1	GCA_004387845.1	redundant
AAAQKP010000008.1	GCA_004387845.1	redundant
AABCUB010000002.1	GCA_004387845.1	redundant
ABDEDZ010000001.1	GCA_004387845.1	redundant
AAAQKJ010000001.1	GCA_004387845.1	redundant
ABPSGP010000001.1	GCA_004387845.1	redundant
ABEOPG010000018.1	GCA_004387845.1	redundant
AADCHB010000001.1	GCA_004387845.1	redundant
ABEBYE010000001.1	GCA_004387845.1	redundant
ABGDWD010000100.1	GCA_004387845.1	redundant
AAAMRL010000001.1	GCA_004387845.1	redundant
ABAZUK010000001.1	GCA_004387845.1	redundant
ABOTHJ010000017.1	GCA_004387845.1	redundant
ABBZHQ010000007.1	GCA_004387845.1	redundant
ABLTDU010000001.1	GCA_004387845.1	redundant
ABTZZY010000001.1	GCA_004387845.1	redundant
ABWNKE010000001.1	GCA_004387845.1	redundant
AAAMQU010000003.1	GCA_004387845.1	redundant
ABWNDB010000001.1	GCA_004387845.1	redundant
NZ_JAUJXY010000001.1	GCA_004387845.1	redundant
AAATAL010000001.1	GCA_004387845.1	redundant
ABJMRB010000007.1	GCA_004387845.1	redundant
ABTIGU010000001.1	GCA_004387845.1	redundant
AAAXJO010000002.1	GCA_004387845.1	redundant
NZ_JAVFLQ010000001.1	GCA_004387845.1	redundant
DAJOJJ010000001.1	GCA_004387845.1	redundant
ABLSZY010000001.1	GCA_004387845.1	redundant
ABKXWP010000001.1	GCA_004387845.1	redundant
ABFOHS010000001.1	GCA_004387845.1	redundant
AAATMZ010000002.1	GCA_004387845.1	redundant
ABHWHB010000058.1	GCA_004387845.1	redundant
AAANJX010000001.1	GCA_004387845.1	redundant
ABLLFJ010000001.1	GCA_004387845.1	redundant
AAALTK010000001.1	GCA_004387845.1	redundant
DAADYH010000001.1	GCA_004387845.1	redundant
DAAJYL010000002.1	GCA_004387845.1	redundant
ABWDJJ010000001.1	GCA_004387845.1	redundant
AAQVLN010000049.1	GCA_004387845.1	redundant
ABKULL010000001.1	GCA_004387845.1	redundant
AANDVF010000055.1	GCA_004387845.1	redundant
AAANDM010000001.1	GCA_004387845.1	redundant
AAANYP010000003.1	GCA_004387845.1	redundant
AAAMIC010000003.1	GCA_004387845.1	redundant
AAALRN010000001.1	GCA_004387845.1	redundant
DAXUCV010000001.1	GCA_004387845.1	redundant
AAAVQO010000001.1	GCA_004387845.1	redundant
ABILLV010000001.1	GCA_004387845.1	redundant
AAAYMV010000011.1	GCA_004387845.1	redundant
ABQBLR010000005.1	GCA_004387845.1	redundant
DAADCW010000001.1	GCA_004387845.1	redundant
ABFLAG010000001.1	GCA_004387845.1	redundant
AAAZVV010000003.1	GCA_004387845.1	redundant
ABMHXZ010000001.1	GCA_004387845.1	redundant
DAAJTA010000066.1	GCA_004387845.1	redundant
AAAXAK010000001.1	GCA_004387845.1	redundant
NZ_MKMP01000012.1	GCA_004387845.1	redundant
NZ_JBEQQM010000001.1	GCA_004387845.1	redundant
DBDISS010000001.1	GCA_004387845.1	redundant
ABIJAK010000003.1	GCA_004387845.1	redundant
AAJZJP010000035.1	GCA_004387845.1	redundant
ABCBTL010000001.1	GCA_004387845.1	redundant
AAAMXE010000005.1	GCA_004387845.1	redundant
AAYMIH010000001.1	GCA_004387845.1	redundant
AAAVME010000012.1	GCA_004387845.1	redundant
ABFKRK010000041.1	GCA_004387845.1	redundant
ABCBRX010000001.1	GCA_004387845.1	redundant
ABDEEI010000001.1	GCA_004387845.1	redundant
ABGNJX010000008.1	GCA_004387845.1	redundant
ABGGXS010000001.1	GCA_004387845.1	redundant
ABCNGP010000003.1	GCA_004387845.1	redundant
DAAJRN010000003.1	GCA_004387845.1	redundant
AABCUD010000016.1	GCA_004387845.1	redundant
ABDEEC010000001.1	GCA_004387845.1	redundant
AAAQKN010000001.1	GCA_004387845.1	redundant
ABTLDO010000001.1	GCA_004387845.1	redundant
ABWQAZ010000001.1	GCA_004387845.1	redundant
ABEOPB010000004.1	GCA_004387845.1	redundant
AAAQZA010000001.1	GCA_004387845.1	redundant
NZ_FFEI01000001.1	GCA_004387845.1	redundant
AAAQIJ010000023.1	GCA_004387845.1	redundant
AAAZST010000001.1	GCA_004387845.1	redundant
ABSSNB010000004.1	GCA_004387845.1	redundant
AAAMRS010000015.1	GCA_004387845.1	redundant
AANPBB010000033.1	GCA_004387845.1	redundant
ABGMPJ010000001.1	GCA_004387845.1	redundant
ABOTHK010000027.1	GCA_004387845.1	redundant
NZ_CP030101.1	GCA_004387845.1	redundant
JAMKJU010000001.1	GCA_004387845.1	redundant
AAAVEV010000001.1	GCA_004387845.1	redundant
ABTILT010000001.1	GCA_004387845.1	redundant
JAMKJJ010000001.1	GCA_004387845.1	redundant
ABLTCR010000001.1	GCA_004387845.1	redundant
ABGMHI010000002.1	GCA_004387845.1	redundant
AAAVWZ010000028.1	GCA_004387845.1	redundant
ABORAH010000001.1	GCA_004387845.1	redundant
ABWXWK010000001.1	GCA_004387845.1	redundant
