scaffold	representative	dereplication_status
ABJDLU010000001.1	GCA_004430635.1	redundant
AAQPMT010000001.1	GCA_004430635.1	redundant
AAQOQR010000001.1	GCA_004430635.1	redundant
NC_021825.2	GCA_004430635.1	redundant
ABCEZC010000001.1	GCA_004430635.1	redundant
ABDWCY010000041.1	GCA_004430635.1	redundant
AAQQTK010000001.1	GCA_004430635.1	redundant
NZ_CP007525.1	GCA_004430635.1	redundant
ABLTZB010000001.1	GCA_004430635.1	redundant
ABAKAB010000001.1	GCA_004430635.1	redundant
NZ_PVVX01000008.1	GCA_004430635.1	redundant
AABCJZ010000113.1	GCA_004430635.1	redundant
JARNBZ010000001.1	GCA_004430635.1	redundant
ABJROM010000009.1	GCA_004430635.1	redundant
ABBDXU010000017.1	GCA_004430635.1	redundant
ABESEQ010000001.1	GCA_004430635.1	redundant
AANDIK010000001.1	GCA_004430635.1	redundant
ABCFFF010000001.1	GCA_004430635.1	redundant
AATKKF010000001.1	GCA_004430635.1	redundant
ABCEUD010000001.1	GCA_004430635.1	redundant
AAQRUV010000001.1	GCA_004430635.1	redundant
NZ_MTRD01000002.1	GCA_004430635.1	redundant
ABBCPW010000001.1	GCA_004430635.1	redundant
AABBBU010000023.1	GCA_004430635.1	redundant
AAQPQT010000006.1	GCA_004430635.1	redundant
AAWTFS010000001.1	GCA_004430635.1	redundant
AAZQBX010000001.1	GCA_004430635.1	redundant
AARURR010000037.1	GCA_004430635.1	redundant
NZ_FFFD01000001.1	GCA_004430635.1	redundant
ABBCPN010000001.1	GCA_004430635.1	redundant
JARNEJ010000001.1	GCA_004430635.1	redundant
JARNBY010000001.1	GCA_004430635.1	redundant
AAAJGA010000001.1	GCA_004430635.1	redundant
ABLKQQ010000005.1	GCA_004430635.1	redundant
NZ_MTDT01000002.1	GCA_004430635.1	redundant
AAATGF010000001.1	GCA_004430635.1	redundant
AAAKRV010000021.1	GCA_004430635.1	redundant
DAAEWA010000002.1	GCA_004430635.1	redundant
AAWPTF010000001.1	GCA_004430635.1	redundant
ABLTCY010000001.1	GCA_004430635.1	redundant
ABGBQO010000001.1	GCA_004430635.1	redundant
NZ_NYCN01000013.1	GCA_004430635.1	redundant
AAAIEM010000030.1	GCA_004430635.1	redundant
AAQUQI010000005.1	GCA_004430635.1	redundant
ABEWBR010000019.1	GCA_004430635.1	redundant
AAQQOP010000001.1	GCA_004430635.1	redundant
NZ_MTCL01000005.1	GCA_004430635.1	redundant
ABENBV010000001.1	GCA_004430635.1	redundant
AAANUX010000001.1	GCA_004430635.1	redundant
AAAYVG010000138.1	GCA_004430635.1	redundant
ABLEPK010000001.1	GCA_004430635.1	redundant
AAAQTA010000017.1	GCA_004430635.1	redundant
AAXDDZ010000001.1	GCA_004430635.1	redundant
ABKCAS010000001.1	GCA_004430635.1	redundant
AAQPMZ010000001.1	GCA_004430635.1	redundant
AAAIVY010000001.1	GCA_004430635.1	redundant
ABCFAT010000001.1	GCA_004430635.1	redundant
DAAKNY010000001.1	GCA_004430635.1	redundant
ABAOCX010000001.1	GCA_004430635.1	redundant
AAJVIL010000001.1	GCA_004430635.1	redundant
ABFITP010000004.1	GCA_004430635.1	redundant
AAQOWT010000001.1	GCA_004430635.1	redundant
AALQSL010000001.1	GCA_004430635.1	redundant
ABBIES010000001.1	GCA_004430635.1	redundant
NZ_MNCD01000013.1	GCA_004430635.1	redundant
DAADZI010000001.1	GCA_004430635.1	redundant
AAQRXA010000001.1	GCA_004430635.1	redundant
JARNDU010000001.1	GCA_004430635.1	redundant
ABETEK010000001.1	GCA_004430635.1	redundant
ABNSCV010000001.1	GCA_004430635.1	redundant
JARNFS010000001.1	GCA_004430635.1	redundant
AABBGV010000045.1	GCA_004430635.1	redundant
AAQRWF010000001.1	GCA_004430635.1	redundant
ABBTLO010000001.1	GCA_004430635.1	redundant
JARNCM010000001.1	GCA_004430635.1	redundant
NZ_CP007526.1	GCA_004430635.1	redundant
ABBETV010000027.1	GCA_004430635.1	redundant
AANDKZ010000002.1	GCA_004430635.1	redundant
ABKXJZ010000001.1	GCA_004430635.1	redundant
ABBTIO010000002.1	GCA_004430635.1	redundant
JARNBU010000001.1	GCA_004430635.1	redundant
ABBETN010000001.1	GCA_004430635.1	redundant
ABBDXQ010000001.1	GCA_004430635.1	redundant
AAQOLB010000001.1	GCA_004430635.1	redundant
AAATKN010000001.1	GCA_004430635.1	redundant
ABQBLU010000001.1	GCA_004430635.1	redundant
NZ_FFGA01000001.1	GCA_004430635.1	redundant
NZ_MTRE01000007.1	GCA_004430635.1	redundant
AAAKGP010000005.1	GCA_004430635.1	redundant
NZ_FFHA01000001.1	GCA_004430635.1	redundant
AAEOKU010000001.1	GCA_004430635.1	redundant
AABGUK010000001.1	GCA_004430635.1	redundant
DAKLWI010000070.1	GCA_004430635.1	redundant
AAAKZJ010000003.1	GCA_004430635.1	redundant
ABCRVN010000002.1	GCA_004430635.1	redundant
ABCFLA010000001.1	GCA_004430635.1	redundant
ABGODD010000008.1	GCA_004430635.1	redundant
AAZCLJ010000002.1	GCA_004430635.1	redundant
AANDZX010000001.1	GCA_004430635.1	redundant
ABMJQX010000050.1	GCA_004430635.1	redundant
AABCBZ010000005.1	GCA_004430635.1	redundant
JARNBX010000001.1	GCA_004430635.1	redundant
ABLUJL010000001.1	GCA_004430635.1	redundant
ABCRUY010000003.1	GCA_004430635.1	redundant
JAERAW010000040.1	GCA_004430635.1	redundant
ABCFKF010000001.1	GCA_004430635.1	redundant
DAABKI010000002.1	GCA_004430635.1	redundant
AAKHCS010000003.1	GCA_004430635.1	redundant
AANCNT010000022.1	GCA_004430635.1	redundant
AAAJEL010000001.1	GCA_004430635.1	redundant
NZ_NYCL01000002.1	GCA_004430635.1	redundant
AAYAFM010000001.1	GCA_004430635.1	redundant
ABDMKD010000027.1	GCA_004430635.1	redundant
ABLUGJ010000002.1	GCA_004430635.1	redundant
AAANWA010000002.1	GCA_004430635.1	redundant
ABLFTO010000001.1	GCA_004430635.1	redundant
AAQOYD010000001.1	GCA_004430635.1	redundant
ABCFCL010000001.1	GCA_004430635.1	redundant
ABAWZJ010000001.1	GCA_004430635.1	redundant
AABAOW010000001.1	GCA_004430635.1	redundant
AAANSQ010000086.1	GCA_004430635.1	redundant
AAATAT010000001.1	GCA_004430635.1	redundant
AAQOWJ010000001.1	GCA_004430635.1	redundant
ABFJGA010000001.1	GCA_004430635.1	redundant
ABLUSN010000001.1	GCA_004430635.1	redundant
AAQPLW010000001.1	GCA_004430635.1	redundant
DAAHJV010000001.1	GCA_004430635.1	redundant
NZ_JARYTP010000001.1	GCA_004430635.1	redundant
AAZGVJ010000005.1	GCA_004430635.1	redundant
NZ_MLFL01000007.1	GCA_004430635.1	redundant
AAQPLI010000004.1	GCA_004430635.1	redundant
AAAKIY010000003.1	GCA_004430635.1	redundant
AABBIM010000018.1	GCA_004430635.1	redundant
AAAKHP010000001.1	GCA_004430635.1	redundant
NZ_FUJG01000019.1	GCA_004430635.1	redundant
JARNCD010000001.1	GCA_004430635.1	redundant
NZ_CP007167.1	GCA_004430635.1	redundant
ABBETS010000018.1	GCA_004430635.1	redundant
AAAYFT010000015.1	GCA_004430635.1	redundant
NZ_CP039751.1	GCA_004430635.1	redundant
NZ_PVVQ01000008.1	GCA_004430635.1	redundant
JARNCA010000001.1	GCA_004430635.1	redundant
ABBETP010000001.1	GCA_004430635.1	redundant
DAPXFV010000062.1	GCA_004430635.1	redundant
NZ_LNPP01000001.1	GCA_004430635.1	redundant
AAALSE010000013.1	GCA_004430635.1	redundant
NZ_PVUV01000006.1	GCA_004430635.1	redundant
JARNFV010000001.1	GCA_004430635.1	redundant
ABFFQQ010000001.1	GCA_004430635.1	redundant
AAVSIP010000001.1	GCA_004430635.1	redundant
AAATKM010000001.1	GCA_004430635.1	redundant
NZ_FFFT01000001.1	GCA_004430635.1	redundant
JARNFY010000001.1	GCA_004430635.1	redundant
ABBCPY010000001.1	GCA_004430635.1	redundant
ABCFEI010000001.1	GCA_004430635.1	redundant
ABCDZH010000006.1	GCA_004430635.1	redundant
AAAKEI010000001.1	GCA_004430635.1	redundant
AAQVZH010000001.1	GCA_004430635.1	redundant
AAYUTI010000001.1	GCA_004430635.1	redundant
JARNBW010000001.1	GCA_004430635.1	redundant
AAAMDM010000001.1	GCA_004430635.1	redundant
JARNGA010000001.1	GCA_004430635.1	redundant
AAKHCJ010000007.1	GCA_004430635.1	redundant
AANCNM010000001.1	GCA_004430635.1	redundant
ABLTDT010000008.1	GCA_004430635.1	redundant
AAAXZH010000001.1	GCA_004430635.1	redundant
AAAMCT010000001.1	GCA_004430635.1	redundant
ABDOYP010000049.1	GCA_004430635.1	redundant
AAPEZB010000019.1	GCA_004430635.1	redundant
AAAXZM010000001.1	GCA_004430635.1	redundant
AAAQUX010000001.1	GCA_004430635.1	redundant
NZ_NYDG01000001.1	GCA_004430635.1	redundant
AAZAPM010000001.1	GCA_004430635.1	redundant
AABCXN010000007.1	GCA_004430635.1	redundant
AAAWHF010000005.1	GCA_004430635.1	redundant
NZ_QYEF01000001.1	GCA_004430635.1	redundant
AANDVX010000001.1	GCA_004430635.1	redundant
ABBLIP010000001.1	GCA_004430635.1	redundant
ABEMKH010000001.1	GCA_004430635.1	redundant
ABFZWN010000001.1	GCA_004430635.1	redundant
AAALJT010000006.1	GCA_004430635.1	redundant
ABLUDO010000001.1	GCA_004430635.1	redundant
AABEOG010000001.1	GCA_004430635.1	redundant
NZ_JAPFBZ010000001.1	GCA_004430635.1	redundant
AABEMT010000001.1	GCA_004430635.1	redundant
ABLCJE010000061.1	GCA_004430635.1	redundant
ABFJFS010000001.1	GCA_004430635.1	redundant
ABBJEE010000001.1	GCA_004430635.1	redundant
ABCFHZ010000001.1	GCA_004430635.1	redundant
AAAHZH010000001.1	GCA_004430635.1	redundant
AAQRXU010000001.1	GCA_004430635.1	redundant
DAPDPF010000035.1	GCA_004430635.1	redundant
AAAVUE010000034.1	GCA_004430635.1	redundant
AABBKB010000046.1	GCA_004430635.1	redundant
JARNEB010000001.1	GCA_004430635.1	redundant
AAALDD010000004.1	GCA_004430635.1	redundant
DAFIRO010000042.1	GCA_004430635.1	redundant
DAPCSP010000031.1	GCA_004430635.1	redundant
ABGDVW010000008.1	GCA_004430635.1	redundant
AAASXO010000001.1	GCA_004430635.1	redundant
JARNCO010000001.1	GCA_004430635.1	redundant
ABBEUH010000001.1	GCA_004430635.1	redundant
ABLTZI010000001.1	GCA_004430635.1	redundant
AAVXSV010000001.1	GCA_004430635.1	redundant
AAZSYT010000001.1	GCA_004430635.1	redundant
ABFSIL010000001.1	GCA_004430635.1	redundant
AAAWSH010000005.1	GCA_004430635.1	redundant
ABBETT010000001.1	GCA_004430635.1	redundant
AAQPWU010000001.1	GCA_004430635.1	redundant
ABLULP010000001.1	GCA_004430635.1	redundant
JAEOZP010000001.1	GCA_004430635.1	redundant
ABBTHD010000002.1	GCA_004430635.1	redundant
JARNCE010000001.1	GCA_004430635.1	redundant
AAALAG010000001.1	GCA_004430635.1	redundant
ABBDXW010000015.1	GCA_004430635.1	redundant
AABAYO010000003.1	GCA_004430635.1	redundant
ABHDLC010000001.1	GCA_004430635.1	redundant
JARNFW010000001.1	GCA_004430635.1	redundant
AAJEGK010000001.1	GCA_004430635.1	redundant
ABIZSD010000001.1	GCA_004430635.1	redundant
AANDIB010000032.1	GCA_004430635.1	redundant
AAQPGP010000001.1	GCA_004430635.1	redundant
AAAHRX010000003.1	GCA_004430635.1	redundant
ABBCQA010000001.1	GCA_004430635.1	redundant
AANDGZ010000001.1	GCA_004430635.1	redundant
NZ_LNNQ01000012.1	GCA_004430635.1	redundant
DAAKAR010000119.1	GCA_004430635.1	redundant
ABCFNY010000001.1	GCA_004430635.1	redundant
AAAKVY010000001.1	GCA_004430635.1	redundant
NZ_QXLS01000001.1	GCA_004430635.1	redundant
AAQQQF010000001.1	GCA_004430635.1	redundant
ABHUQO010000001.1	GCA_004430635.1	redundant
AAKHCX010000016.1	GCA_004430635.1	redundant
AAAWKB010000001.1	GCA_004430635.1	redundant
ABGBWU010000001.1	GCA_004430635.1	redundant
AAARWY010000009.1	GCA_004430635.1	redundant
DAAJZJ010000015.1	GCA_004430635.1	redundant
NZ_MTFA01000008.1	GCA_004430635.1	redundant
DAAEWC010000002.1	GCA_004430635.1	redundant
NZ_MTDV01000001.1	GCA_004430635.1	redundant
AAAKBO010000011.1	GCA_004430635.1	redundant
ABORAI010000001.1	GCA_004430635.1	redundant
AAATUX010000001.1	GCA_004430635.1	redundant
ABCFLQ010000001.1	GCA_004430635.1	redundant
AAAXTC010000005.1	GCA_004430635.1	redundant
ABBLHS010000001.1	GCA_004430635.1	redundant
NZ_CP050023.1	GCA_004430635.1	redundant
AATYAV010000018.1	GCA_004430635.1	redundant
ABFYAJ010000002.1	GCA_004430635.1	redundant
ABFKNS010000054.1	GCA_004430635.1	redundant
ABBJEI010000001.1	GCA_004430635.1	redundant
AACKDJ010000001.1	GCA_004430635.1	redundant
AAAJBC010000010.1	GCA_004430635.1	redundant
ABGZJU010000001.1	GCA_004430635.1	redundant
ABCFIJ010000001.1	GCA_004430635.1	redundant
ABCEWX010000001.1	GCA_004430635.1	redundant
AAQQST010000001.1	GCA_004430635.1	redundant
AAAADQ010000001.1	GCA_004430635.1	redundant
AAYWWA010000001.1	GCA_004430635.1	redundant
ROTY01000050.1	GCA_004430635.1	redundant
AAAKTH010000002.1	GCA_004430635.1	redundant
AABASH010000001.1	GCA_004430635.1	redundant
AABARH010000002.1	GCA_004430635.1	redundant
AAAXPZ010000044.1	GCA_004430635.1	redundant
AAAPKD010000001.1	GCA_004430635.1	redundant
AAAXUO010000001.1	GCA_004430635.1	redundant
AABBWA010000001.1	GCA_004430635.1	redundant
AAAWBH010000006.1	GCA_004430635.1	redundant
AANDPT010000001.1	GCA_004430635.1	redundant
AAQPFX010000001.1	GCA_004430635.1	redundant
ABKUKI010000001.1	GCA_004430635.1	redundant
AAAUGA010000001.1	GCA_004430635.1	redundant
ABLUJH010000001.1	GCA_004430635.1	redundant
AAATDE010000001.1	GCA_004430635.1	redundant
AAAPMU010000025.1	GCA_004430635.1	redundant
AABARS010000001.1	GCA_004430635.1	redundant
AAQQNG010000001.1	GCA_004430635.1	redundant
ABJBCO010000001.1	GCA_004430635.1	redundant
ABICGC010000001.1	GCA_004430635.1	redundant
AAATZE010000032.1	GCA_004430635.1	redundant
ABGBVC010000001.1	GCA_004430635.1	redundant
AAAWVM010000001.1	GCA_004430635.1	redundant
AAAWVU010000001.1	GCA_004430635.1	redundant
DAAABI010000001.1	GCA_004430635.1	redundant
AAZYOL010000001.1	GCA_004430635.1	redundant
AAAQKY010000001.1	GCA_004430635.1	redundant
AATNYT010000024.1	GCA_004430635.1	redundant
ABLLBV010000001.1	GCA_004430635.1	redundant
AAQOYX010000001.1	GCA_004430635.1	redundant
AAAXUI010000002.1	GCA_004430635.1	redundant
ABKZKX010000001.1	GCA_004430635.1	redundant
AAAZYC010000001.1	GCA_004430635.1	redundant
ABICTI010000008.1	GCA_004430635.1	redundant
AABAYF010000001.1	GCA_004430635.1	redundant
AAAPKJ010000001.1	GCA_004430635.1	redundant
AAATJK010000001.1	GCA_004430635.1	redundant
AAAKTL010000003.1	GCA_004430635.1	redundant
AAAXZJ010000001.1	GCA_004430635.1	redundant
DAAAFN010000001.1	GCA_004430635.1	redundant
AACKDF010000003.1	GCA_004430635.1	redundant
QZQC01000029.1	GCA_004430635.1	redundant
AAAADK010000001.1	GCA_004430635.1	redundant
AAAKBY010000001.1	GCA_004430635.1	redundant
AAAAER010000001.1	GCA_004430635.1	redundant
AAAADR010000004.1	GCA_004430635.1	redundant
RFAI01000002.1	GCA_004430635.1	redundant
REXR01000024.1	GCA_004430635.1	redundant
REVL01000001.1	GCA_004430635.1	redundant
REPN01000019.1	GCA_004430635.1	redundant
RSNB01000002.1	GCA_004430635.1	redundant
RFAL01000001.1	GCA_004430635.1	redundant
AAAHID010000003.1	GCA_004430635.1	redundant
AAAIXK010000001.1	GCA_004430635.1	redundant
RELS01000025.1	GCA_004430635.1	redundant
REJB01000029.1	GCA_004430635.1	redundant
AAAJED010000001.1	GCA_004430635.1	redundant
AAAKTI010000014.1	GCA_004431765.1	dereplication_representative
AAAJBN010000001.1	GCA_004431765.1	redundant
ABCRVG010000002.1	GCA_004431765.1	redundant
AAAMCU010000005.1	GCA_004431765.1	redundant
AAAMCP010000001.1	GCA_004431765.1	redundant
AAAMCC010000020.1	GCA_004431765.1	redundant
AAAIEC010000001.1	GCA_004431765.1	redundant
AAAMCK010000001.1	GCA_004431765.1	redundant
AAALZP010000001.1	GCA_004431765.1	redundant
AAALXY010000002.1	GCA_004431765.1	redundant
NZ_LYXY01000001.1	GCA_004431765.1	redundant
NZ_NYGN01000003.1	GCA_004431765.1	redundant
JAHMET010000001.1	GCA_004431765.1	redundant
NZ_JADKMW010000001.1	GCA_004431765.1	redundant
AAWTNY010000001.1	GCA_004431765.1	redundant
ABLUKG010000001.1	GCA_004431765.1	redundant
AAAUUG010000009.1	GCA_004431765.1	redundant
AAAJBT010000001.1	GCA_004431765.1	redundant
AABDHX010000001.1	GCA_004431765.1	redundant
NZ_LNPM01000002.1	GCA_004431765.1	redundant
AABFLC010000002.1	GCA_004431765.1	redundant
AAAUTV010000002.1	GCA_004431765.1	redundant
AAALYO010000002.1	GCA_004431765.1	redundant
AAAJNC010000001.1	GCA_004431765.1	redundant
AAAMDX010000009.1	GCA_004431765.1	redundant
AAAMCR010000001.1	GCA_004431765.1	redundant
ABLTDQ010000040.1	GCA_004431765.1	redundant
AAAIEL010000019.1	GCA_004431765.1	redundant
NZ_LNSL01000026.1	GCA_004431765.1	redundant
AAAIEP010000001.1	GCA_004431765.1	redundant
AAALZI010000015.1	GCA_004431765.1	redundant
AAALZF010000003.1	GCA_004431765.1	redundant
AAARDC010000001.1	GCA_004431765.1	redundant
AAAIRJ010000001.1	GCA_004431765.1	redundant
AABBDB010000005.1	GCA_004431765.1	redundant
AAAMCF010000001.1	GCA_004431765.1	redundant
NZ_LNPQ01000008.1	GCA_004431765.1	redundant
AAAMCD010000001.1	GCA_004431765.1	redundant
NZ_MTDS01000001.1	GCA_004431765.1	redundant
AAAMCM010000001.1	GCA_004431765.1	redundant
AAALZT010000001.1	GCA_004431765.1	redundant
AAALYL010000014.1	GCA_004431765.1	redundant
NZ_MVEP01000003.1	GCA_004431765.1	redundant
AAALYH010000003.1	GCA_004431765.1	redundant
AABDAE010000006.1	GCA_004431765.1	redundant
AAZLPC010000001.1	GCA_004431765.1	redundant
AABBEG010000032.1	GCA_004431765.1	redundant
AAAAEZ010000001.1	GCA_004431765.1	redundant
AAAAEJ010000001.1	GCA_004431765.1	redundant
REZQ01000001.1	GCA_004431765.1	redundant
AAAMPO010000001.1	GCA_004456455.1	dereplication_representative
AAAMVD010000001.1	GCA_004459525.1	dereplication_representative
AAATPN010000023.1	GCA_004459525.1	redundant
AAAPKH010000001.1	GCA_004494505.1	dereplication_representative
AAXQNZ010000065.1	GCA_004494505.1	readded_by_cluster_content
DAEZRP010000048.1	GCA_004494505.1	readded_by_cluster_content
DAEZFK010000003.1	GCA_004494505.1	readded_by_cluster_content
NZ_MDQD01000009.1	GCA_004494505.1	readded_by_cluster_content
AAAHYM010000001.1	GCA_004494505.1	redundant
AAAVIL010000044.1	GCA_004494505.1	redundant
AAZHDZ010000001.1	GCA_004494505.1	redundant
ABLUBH010000001.1	GCA_004494505.1	redundant
AAXTNX010000001.1	GCA_004494505.1	redundant
AAAJVL010000001.1	GCA_004494505.1	redundant
AABCOE010000001.1	GCA_004494505.1	redundant
NZ_NYFR01000001.1	GCA_004494505.1	redundant
AAQPLN010000001.1	GCA_004494505.1	redundant
DAADZR010000001.1	GCA_004494505.1	redundant
AAAHXI010000001.1	GCA_004494505.1	redundant
ABCFAF010000001.1	GCA_004494505.1	redundant
AAQQUC010000001.1	GCA_004494505.1	redundant
NZ_NYHK01000006.1	GCA_004494505.1	redundant
AANOGC010000001.1	GCA_004494505.1	redundant
AAZEKS010000001.1	GCA_004494505.1	redundant
AAQRWW010000001.1	GCA_004494505.1	redundant
AAQQTQ010000001.1	GCA_004494505.1	redundant
AAQQMA010000001.1	GCA_004494505.1	redundant
DAFISH010000056.1	GCA_004494505.1	redundant
AAANNJ010000010.1	GCA_004494505.1	redundant
ABFTHP010000001.1	GCA_004494505.1	redundant
AABBHH010000033.1	GCA_004494505.1	redundant
AAAVCE010000001.1	GCA_004494505.1	redundant
AAAHSF010000009.1	GCA_004494505.1	redundant
AATSSB010000033.1	GCA_004494505.1	redundant
NZ_FFGB01000001.1	GCA_004494505.1	redundant
AABBDO010000004.1	GCA_004494505.1	redundant
ABESKZ010000001.1	GCA_004494505.1	redundant
ABDVBR010000001.1	GCA_004494505.1	redundant
AAQOQD010000001.1	GCA_004494505.1	redundant
DADOKB010000001.1	GCA_004494505.1	redundant
AAJEIQ010000037.1	GCA_004494505.1	redundant
ABBDKR010000029.1	GCA_004494505.1	redundant
AABAZL010000018.1	GCA_004494505.1	redundant
AAAPLK010000001.1	GCA_004494505.1	redundant
AANDAF010000001.1	GCA_004494505.1	redundant
AAAWTY010000001.1	GCA_004494505.1	redundant
AAQQRD010000001.1	GCA_004494505.1	redundant
NZ_JALILG010000001.1	GCA_004494505.1	redundant
AAWSFP010000051.1	GCA_004494505.1	redundant
ABEHKU010000001.1	GCA_004494505.1	redundant
AAVSIW010000001.1	GCA_004494505.1	redundant
AAAUDU010000001.1	GCA_004494505.1	redundant
AAANGI010000021.1	GCA_004494505.1	redundant
AAAQGD010000001.1	GCA_004494505.1	redundant
AAECIF010000001.1	GCA_004494505.1	redundant
NZ_MKND01000018.1	GCA_004494505.1	redundant
AAQPDQ010000001.1	GCA_004494505.1	redundant
AAKXSR010000044.1	GCA_004494505.1	redundant
DAAKAG010000011.1	GCA_004494505.1	redundant
AAAUAM010000001.1	GCA_004494505.1	redundant
ABAGGE010000001.1	GCA_004494505.1	redundant
AAZBGQ010000002.1	GCA_004494505.1	redundant
AAYUDE010000001.1	GCA_004494505.1	redundant
ABERVB010000001.1	GCA_004494505.1	redundant
AAQPEZ010000035.1	GCA_004494505.1	redundant
AAANFG010000030.1	GCA_004494505.1	redundant
AAAKCL010000002.1	GCA_004494505.1	redundant
AAMIPZ010000003.1	GCA_004494505.1	redundant
ABOVOL010000001.1	GCA_004494505.1	redundant
AAIAQT010000061.1	GCA_004494505.1	redundant
AAQPPL010000001.1	GCA_004494505.1	redundant
AAYKVS010000050.1	GCA_004494505.1	redundant
AAAPZB010000049.1	GCA_004494505.1	redundant
NZ_MTDW01000001.1	GCA_004494505.1	redundant
ABAQIY010000001.1	GCA_004494505.1	redundant
AABEWI010000016.1	GCA_004494505.1	redundant
ABCBBD010000001.1	GCA_004494505.1	redundant
ABDMOI010000018.1	GCA_004494505.1	redundant
DAFHBP010000108.1	GCA_004494505.1	redundant
DAAELW010000001.1	GCA_004494505.1	redundant
AAAMVB010000067.1	GCA_004494505.1	redundant
NZ_QYEK01000001.1	GCA_004494505.1	redundant
AANCRD010000001.1	GCA_004494505.1	redundant
ABCFMN010000004.1	GCA_004494505.1	redundant
ABGMLA010000011.1	GCA_004494505.1	redundant
AAXXCH010000001.1	GCA_004494505.1	redundant
DAFBLL010000001.1	GCA_004494505.1	redundant
NZ_MTDL01000015.1	GCA_004494505.1	redundant
DAAITP010000003.1	GCA_004494505.1	redundant
AABGAW010000019.1	GCA_004494505.1	redundant
ABOOPN010000001.1	GCA_004494505.1	redundant
AAAVKV010000001.1	GCA_004494505.1	redundant
ABAXIF010000001.1	GCA_004494505.1	redundant
AAAJWJ010000007.1	GCA_004494505.1	redundant
AANCQS010000001.1	GCA_004494505.1	redundant
AAATSA010000002.1	GCA_004494505.1	redundant
ABDRUC010000001.1	GCA_004494505.1	redundant
ABOLTB010000001.1	GCA_004494505.1	redundant
AABCSA010000032.1	GCA_004494505.1	redundant
AAXCFJ010000003.1	GCA_004494505.1	redundant
ABBJJI010000001.1	GCA_004494505.1	redundant
ABLVFC010000001.1	GCA_004494505.1	redundant
DAAILL010000001.1	GCA_004494505.1	redundant
AAJVIA010000001.1	GCA_004494505.1	redundant
AAAJVG010000001.1	GCA_004494505.1	redundant
ABHHUS010000021.1	GCA_004494505.1	redundant
AABCOB010000009.1	GCA_004494505.1	redundant
AAQQUL010000001.1	GCA_004494505.1	redundant
AAAWDE010000070.1	GCA_004494505.1	redundant
ABDFQR010000032.1	GCA_004494505.1	redundant
AANOJQ010000001.1	GCA_004494505.1	redundant
AAAWWP010000017.1	GCA_004494505.1	redundant
NZ_NYHO01000001.1	GCA_004494505.1	redundant
ABALOM010000001.1	GCA_004494505.1	redundant
ABDYQI010000001.1	GCA_004494505.1	redundant
ABCFGT010000001.1	GCA_004494505.1	redundant
DASDCS010000076.1	GCA_004494505.1	redundant
AAZEUK010000001.1	GCA_004494505.1	redundant
NZ_VXLE01000001.1	GCA_004494505.1	redundant
