db_id	query	scaff	strand	coords	db	crossref_id	crossref_method	name	taxon_name	taxon_id	evalue	score	seqid	qcov	tcov
WP_039631342.1	ctg16_43	NZ_CP014176.1	+	1743516..1744391	local	WP_039631342.1	local	protein translocase subunit SecF	GCF_002074155.1	29341	2.598e-26	1231	46.1	95.89999999999999	97.6
WP_212903357.1	ctg16_37	NZ_BOPZ01000008.1	+	44701..45726	local	WP_212903357.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_018332455.1	69208	4.988e-52	2141	65.2	99.7	99.7
WP_212903358.1	ctg16_38	NZ_BOPZ01000008.1	+	45995..47134	local	WP_212903358.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_018332455.1	69208	1.108e-50	2091	52.8	98.7	99.7
WP_212903361.1	ctg16_40	NZ_BOPZ01000008.1	+	48157..49521	local	WP_212903361.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_018332455.1	69208	1.984e-52	2300	53.0	96.8	99.3
WP_212903362.1	ctg16_42	NZ_BOPZ01000008.1	+	49594..50850	local	WP_212903362.1	local	protein translocase subunit SecD	GCF_018332455.1	69208	2.997e-34	1761	37.8	99.8	99.3
WP_212903363.1	ctg16_43	NZ_BOPZ01000008.1	+	50857..51714	local	WP_212903363.1	local	protein translocase subunit SecF	GCF_018332455.1	69208	8.509e-27	1252	45.4	96.6	98.9
WP_164955357.1	ctg16_43	NZ_JAAMNH020000001.1	-	3037593..3038471	local	WP_164955357.1	local	protein translocase subunit SecF	GCF_011065935.2	238834	8.223e-25	1166	42.0	98.6	99.3
WP_164955358.1	ctg16_42	NZ_JAAMNH020000001.1	-	3038476..3039714	local	WP_164955358.1	local	protein translocase subunit SecD	GCF_011065935.2	238834	4.358e-36	1850	39.5	99.8	99.3
WP_164955359.1	ctg16_40	NZ_JAAMNH020000001.1	-	3039795..3041159	local	WP_164955359.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_011065935.2	238834	3.458e-53	2332	54.5	96.8	99.3
WP_164955362.1	ctg16_38	NZ_JAAMNH020000001.1	-	3042313..3043443	local	WP_164955362.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_011065935.2	238834	2.147e-49	2040	51.3	97.6	99.5
WP_164955363.1	ctg16_37	NZ_JAAMNH020000001.1	-	3043494..3044519	local	WP_164955363.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_011065935.2	238834	3.131e-52	2149	64.8	99.4	99.4
WP_158740159.1	ctg16_37	NZ_WSLF01000005.1	+	52914..53939	local	WP_158740159.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_009765695.1	1450156	1.548e-50	2082	66.4	99.7	99.7
WP_158740161.1	ctg16_38	NZ_WSLF01000005.1	+	55357..56493	local	WP_158740161.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_009765695.1	1450156	1.185e-47	1971	49.5	96.8	98.1
WP_158740165.1	ctg16_40	NZ_WSLF01000005.1	+	58721..60073	local	WP_158740165.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_009765695.1	1450156	5.561e-57	2492	62.4	96.8	100.0
WP_158740166.1	ctg16_42	NZ_WSLF01000005.1	+	60268..61494	local	WP_158740166.1	local	protein translocase subunit SecD	GCF_009765695.1	1450156	1.73e-35	1821	42.2	98.8	99.3
WP_158740167.1	ctg16_43	NZ_WSLF01000005.1	+	61509..62411	local	WP_158740167.1	local	protein translocase subunit SecF	GCF_009765695.1	1450156	7.011e-25	1169	47.2	95.6	97.0
WP_231015194.1	ctg16_43	NZ_JAJNKE010000001.1	-	249387..250292	local	WP_231015194.1	local	protein translocase subunit SecF	GCF_021043395.1	1662055	1.399e-24	1156	40.9	98.6	98.0
WP_231015195.1	ctg16_42	NZ_JAJNKE010000001.1	-	250285..251535	local	WP_231015195.1	local	protein translocase subunit SecD	GCF_021043395.1	1662055	2.979e-36	1858	40.6	99.8	98.3
WP_231015196.1	ctg16_40	NZ_JAJNKE010000001.1	-	251665..253038	local	WP_231015196.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_021043395.1	1662055	6.304e-53	2321	53.3	97.39999999999999	99.3
WP_053241037.1	ctg16_38	NZ_JAJNKE010000001.1	-	254601..255731	local	WP_053241037.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_021043395.1	1662055	7.994e-50	2057	52.3	97.6	99.5
WP_231015198.1	ctg16_37	NZ_JAJNKE010000001.1	-	255751..256776	local	WP_231015198.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_021043395.1	1662055	4.988e-52	2141	65.2	99.7	99.7
WP_202747754.1	ctg16_43	NZ_JAESWC010000002.1	-	394125..395012	local	WP_202747754.1	local	protein translocase subunit SecF	GCF_016765585.1	2803861	4.916e-26	1219	43.2	99.0	99.7
WP_202747755.1	ctg16_42	NZ_JAESWC010000002.1	-	395018..396283	local	WP_202747755.1	local	protein translocase subunit SecD	GCF_016765585.1	2803861	5.27e-36	1846	40.4	99.8	97.1
WP_202747756.1	ctg16_40	NZ_JAESWC010000002.1	-	396364..397725	local	WP_202747756.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_016765585.1	2803861	1.878e-52	2301	54.7	96.8	99.3
WP_202747758.1	ctg16_38	NZ_JAESWC010000002.1	-	398836..399963	local	WP_202747758.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_016765585.1	2803861	3.623e-49	2031	51.4	97.6	99.7
WP_202747759.1	ctg16_37	NZ_JAESWC010000002.1	-	399987..401012	local	WP_202747759.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_016765585.1	2803861	7.498e-52	2134	66.1	99.7	99.7
WP_373898569.1	ctg16_37	NZ_CP175761.1	+	1358982..1360007	local	WP_373898569.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_041861885.3	3298609	5.12e-51	2101	64.4	99.7	99.7
WP_373898568.1	ctg16_38	NZ_CP175761.1	+	1360028..1361164	local	WP_373898568.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_041861885.3	3298609	3.226e-49	2033	51.3	98.1	99.5
WP_373898565.1	ctg16_40	NZ_CP175761.1	+	1362193..1363560	local	WP_373898565.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_041861885.3	3298609	3.894e-54	2372	53.9	97.0	99.3
WP_392486478.1	ctg16_42	NZ_CP175761.1	+	1363640..1364893	local	WP_392486478.1	local	protein translocase subunit SecD	GCF_041861885.3	3298609	2.301e-35	1815	41.4	99.8	97.8
WP_373898564.1	ctg16_43	NZ_CP175761.1	+	1364886..1365749	local	WP_373898564.1	local	protein translocase subunit SecF	GCF_041861885.3	3298609	8.365e-26	1209	47.2	97.3	99.3
WP_322502950.1	ctg16_43	NZ_JAPCKJ010000001.1	-	943546..944415	local	WP_322502950.1	local	protein translocase subunit SecF	GCF_034439435.1	2987530	7.932e-26	1210	44.8	98.6	99.7
WP_322502951.1	ctg16_42	NZ_JAPCKJ010000001.1	-	944408..945667	local	WP_322502951.1	local	protein translocase subunit SecD	GCF_034439435.1	2987530	7.55e-35	1790	36.5	99.5	97.6
WP_322502952.1	ctg16_40	NZ_JAPCKJ010000001.1	-	945765..947138	local	WP_322502952.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_034439435.1	2987530	3.1e-53	2334	53.3	97.0	99.3
WP_322502954.1	ctg16_38	NZ_JAPCKJ010000001.1	-	947852..948994	local	WP_322502954.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_034439435.1	2987530	5.978e-50	2062	51.4	98.4	99.2
WP_322502955.1	ctg16_37	NZ_JAPCKJ010000001.1	-	949018..950043	local	WP_322502955.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_034439435.1	2987530	8.424e-52	2132	68.2	99.7	99.7
WP_172556304.1	ctg16_43	NZ_UFWZ01000001.1	-	1897408..1898262	local	WP_172556304.1	local	protein translocase subunit SecF	GCF_900461105.1	99675	1.423e-25	1199	45.8	96.3	99.3
WP_172556305.1	ctg16_42	NZ_UFWZ01000001.1	-	1898268..1899512	local	WP_172556305.1	local	protein translocase subunit SecD	GCF_900461105.1	99675	1.151e-36	1878	40.5	100.0	99.5
WP_115641361.1	ctg16_40	NZ_UFWZ01000001.1	-	1899594..1900958	local	WP_115641361.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900461105.1	99675	1.878e-52	2301	52.4	95.3	98.2
WP_115641364.1	ctg16_38	NZ_UFWZ01000001.1	-	1901961..1903088	local	WP_115641364.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900461105.1	99675	1.515e-49	2046	52.5	97.6	99.5
WP_115641365.1	ctg16_37	NZ_UFWZ01000001.1	-	1903297..1904322	local	WP_115641365.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900461105.1	99675	4.557e-51	2103	65.0	99.7	99.7
WP_268039893.1	ctg16_37	NZ_JAPQER010000002.1	+	74677..75702	local	WP_268039893.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_026735135.1	338193	2.787e-52	2151	66.7	99.7	99.7
WP_268039894.1	ctg16_38	NZ_JAPQER010000002.1	+	75778..76908	local	WP_268039894.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_026735135.1	338193	7.116e-50	2059	51.8	97.6	99.5
WP_268039897.1	ctg16_40	NZ_JAPQER010000002.1	+	77927..79297	local	WP_268039897.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_026735135.1	338193	1.149e-52	2310	52.9	96.8	99.3
WP_268039898.1	ctg16_42	NZ_JAPQER010000002.1	+	79387..80652	local	WP_268039898.1	local	protein translocase subunit SecD	GCF_026735135.1	338193	9.777e-36	1833	42.1	99.8	97.6
WP_268039899.1	ctg16_43	NZ_JAPQER010000002.1	+	80658..81524	local	WP_268039899.1	local	protein translocase subunit SecF	GCF_026735135.1	338193	5.977e-25	1172	46.2	97.0	99.3
WP_027625911.1	ctg16_37	NZ_JHVC01000018.1	+	3568..4593	local	WP_027625911.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000619945.1	1410653	1.003e-51	2129	65.0	99.7	99.7
WP_027625912.1	ctg16_38	NZ_JHVC01000018.1	+	4608..5738	local	WP_027625912.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000619945.1	1410653	8.665e-49	2016	50.2	97.6	99.5
WP_027625914.1	ctg16_40	NZ_JHVC01000018.1	+	7025..8389	local	WP_027625914.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000619945.1	1410653	2.753e-52	2294	52.3	96.8	99.3
WP_027625915.1	ctg16_42	NZ_JHVC01000018.1	+	8546..9811	local	WP_027625915.1	local	protein translocase subunit SecD	GCF_000619945.1	1410653	6.078e-36	1843	40.7	99.8	98.1
WP_027625916.1	ctg16_43	NZ_JHVC01000018.1	+	9813..10697	local	WP_027625916.1	local	protein translocase subunit SecF	GCF_000619945.1	1410653	1.448e-26	1242	45.0	99.0	99.3
WP_341878000.1	ctg16_43	NZ_CP121687.1	-	1183831..1184724	local	WP_341878000.1	local	protein translocase subunit SecF	GCF_038396635.1	879970	7.393e-25	1168	46.8	97.3	99.7
WP_341878001.1	ctg16_42	NZ_CP121687.1	-	1184739..1185965	local	WP_341878001.1	local	protein translocase subunit SecD	GCF_038396635.1	879970	1.004e-34	1784	41.0	99.8	100.0
WP_341878002.1	ctg16_40	NZ_CP121687.1	-	1186164..1187516	local	WP_341878002.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_038396635.1	879970	1.673e-57	2514	62.2	96.8	100.0
WP_341878007.1	ctg16_38	NZ_CP121687.1	-	1189618..1190754	local	WP_341878007.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_038396635.1	879970	5.566e-48	1984	49.5	96.8	98.1
WP_341878009.1	ctg16_37	NZ_CP121687.1	-	1192110..1193135	local	WP_341878009.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_038396635.1	879970	2.936e-50	2071	65.5	99.7	99.7
WP_142412936.1	ctg16_43	NZ_CABFVD010000001.1	-	114358..115245	local	WP_142412936.1	local	protein translocase subunit SecF	GCF_902143515.1	1964382	1.151e-25	1203	49.6	95.3	96.3
WP_142412937.1	ctg16_42	NZ_CABFVD010000001.1	-	115247..116491	local	WP_142412937.1	local	protein translocase subunit SecD	GCF_902143515.1	1964382	2.194e-35	1816	39.3	99.8	98.8
WP_142412938.1	ctg16_40	NZ_CABFVD010000001.1	-	116584..117948	local	WP_142412938.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_902143515.1	1964382	1.525e-53	2347	54.7	96.8	99.3
WP_142412941.1	ctg16_38	NZ_CABFVD010000001.1	-	119097..120233	local	WP_142412941.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_902143515.1	1964382	1.009e-49	2053	51.5	98.1	99.5
WP_142412942.1	ctg16_37	NZ_CABFVD010000001.1	-	120361..121386	local	WP_142412942.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_902143515.1	1964382	4.831e-51	2102	65.8	99.7	99.7
WP_079422564.1	ctg16_37	NZ_MZGV01000008.1	+	62285..63310	local	WP_079422564.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_002029235.1	1450648	3.406e-51	2108	64.1	99.7	99.7
WP_079422508.1	ctg16_38	NZ_MZGV01000008.1	+	63377..64507	local	WP_079422508.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_002029235.1	1450648	1.515e-49	2046	52.1	97.6	99.5
WP_079422512.1	ctg16_40	NZ_MZGV01000008.1	+	65755..67122	local	WP_079422512.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_002029235.1	1450648	7.767e-52	2275	52.1	97.39999999999999	99.3
WP_079422513.1	ctg16_42	NZ_MZGV01000008.1	+	67196..68443	local	WP_079422513.1	local	protein translocase subunit SecD	GCF_002029235.1	1450648	2.709e-36	1860	39.7	99.8	99.0
WP_079422514.1	ctg16_43	NZ_MZGV01000008.1	+	68449..69336	local	WP_079422514.1	local	protein translocase subunit SecF	GCF_002029235.1	1450648	2.463e-26	1232	45.0	98.6	98.6
WP_226121619.1	ctg16_43	NZ_JAIZZK010000001.1	-	402724..403590	local	WP_226121619.1	local	protein translocase subunit SecF	GCF_020443705.1	198347	1.501e-25	1198	45.7	97.6	99.7
WP_226121621.1	ctg16_42	NZ_JAIZZK010000001.1	-	403595..404833	local	WP_226121621.1	local	protein translocase subunit SecD	GCF_020443705.1	198347	5.162e-35	1798	37.6	100.0	99.5
WP_226121623.1	ctg16_40	NZ_JAIZZK010000001.1	-	404913..406277	local	WP_226121623.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_020443705.1	198347	1.444e-53	2348	54.1	96.8	99.3
WP_226121631.1	ctg16_38	NZ_JAIZZK010000001.1	-	407442..408566	local	WP_226121631.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_020443705.1	198347	2.556e-49	2037	51.7	97.1	99.5
WP_226121633.1	ctg16_37	NZ_JAIZZK010000001.1	-	408709..409734	local	WP_226121633.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_020443705.1	198347	5.604e-52	2139	65.4	99.4	99.4
WP_191741567.1	ctg16_43	NZ_CANCWE010000007.1	-	108409..109284	local	WP_191741567.1	local	protein translocase subunit SecF	GCF_947381515.1	2991837	1.992e-26	1236	46.2	97.6	99.3
WP_191741566.1	ctg16_42	NZ_CANCWE010000007.1	-	109289..110533	local	WP_191741566.1	local	protein translocase subunit SecD	GCF_947381515.1	2991837	6.374e-36	1842	39.3	99.8	98.8
WP_191741565.1	ctg16_40	NZ_CANCWE010000007.1	-	110775..112139	local	WP_191741565.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_947381515.1	2991837	3.857e-53	2330	54.1	96.8	99.3
WP_283591598.1	ctg16_38	NZ_CANCWE010000007.1	-	113148..114278	local	WP_283591598.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_947381515.1	2991837	3.419e-49	2032	50.2	97.6	99.5
WP_191741561.1	ctg16_37	NZ_CANCWE010000007.1	-	114463..115488	local	WP_191741561.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_947381515.1	2991837	2.195e-50	2076	63.1	99.4	99.4
WP_096516592.1	ctg16_43	NZ_AP017630.1	-	2264092..2264961	local	WP_096516592.1	local	protein translocase subunit SecF	GCF_002355795.1	1502	3.213e-26	1227	45.2	98.6	99.7
WP_096516593.1	ctg16_42	NZ_AP017630.1	-	2264954..2266213	local	WP_096516593.1	local	protein translocase subunit SecD	GCF_002355795.1	1502	1.215e-34	1780	37.1	99.8	97.89999999999999
WP_060795962.1	ctg16_40	NZ_AP017630.1	-	2266311..2267684	local	WP_060795962.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_002355795.1	1502	7.842e-53	2317	53.7	97.0	99.3
WP_003468762.1	ctg16_38	NZ_AP017630.1	-	2268398..2269540	local	WP_003468762.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_002355795.1	1502	4.738e-50	2066	51.7	98.4	99.2
WP_003461896.1	ctg16_37	NZ_AP017630.1	-	2269564..2270589	local	WP_003461896.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_002355795.1	1502	1.422e-51	2123	67.6	99.7	99.7
WP_003451195.1	ctg16_43	NZ_AP027090.1	-	2744870..2745739	local	WP_003451195.1	local	protein translocase subunit SecF	GCF_047150065.1	37763	2.74e-26	1230	45.8	98.6	99.7
WP_003451081.1	ctg16_42	NZ_AP027090.1	-	2745732..2746991	local	WP_003451081.1	local	protein translocase subunit SecD	GCF_047150065.1	37763	2.997e-34	1761	36.7	99.8	97.89999999999999
WP_003451573.1	ctg16_40	NZ_AP027090.1	-	2747089..2748462	local	WP_003451573.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_047150065.1	37763	9.756e-53	2313	53.7	97.0	99.3
WP_003451459.1	ctg16_38	NZ_AP027090.1	-	2749176..2750318	local	WP_003451459.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_047150065.1	37763	4.47e-50	2067	51.7	98.4	99.2
WP_003454785.1	ctg16_37	NZ_AP027090.1	-	2750342..2751367	local	WP_003454785.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_047150065.1	37763	5.287e-52	2140	67.6	99.7	99.7
WP_072984078.1	ctg16_43	NZ_FQZB01000003.1	-	39027..39896	local	WP_072984078.1	local	protein translocase subunit SecF	GCF_900141845.1	1121302	5.467e-26	1217	43.4	96.6	99.0
WP_072984080.1	ctg16_42	NZ_FQZB01000003.1	-	39896..41146	local	WP_072984080.1	local	protein translocase subunit SecD	GCF_900141845.1	1121302	5.162e-35	1798	39.0	99.8	98.6
WP_072984082.1	ctg16_40	NZ_FQZB01000003.1	-	41222..42586	local	WP_072984082.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900141845.1	1121302	4.707e-51	2242	51.3	96.6	99.3
WP_072984090.1	ctg16_38	NZ_FQZB01000003.1	-	43611..44747	local	WP_072984090.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900141845.1	1121302	6.195e-51	2101	52.6	98.7	99.7
WP_072984092.1	ctg16_37	NZ_FQZB01000003.1	-	44767..45792	local	WP_072984092.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900141845.1	1121302	2.629e-52	2152	66.7	99.7	99.7
WP_139904388.1	ctg16_37	NZ_CP040924.1	+	1662211..1663263	local	WP_139904388.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_006351925.1	1716543	7.261e-51	2095	63.8	99.7	97.1
WP_139904389.1	ctg16_38	NZ_CP040924.1	+	1663287..1664417	local	WP_139904389.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_006351925.1	1716543	4.738e-50	2066	52.1	97.6	99.5
WP_139904393.1	ctg16_40	NZ_CP040924.1	+	1665489..1666856	local	WP_139904393.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_006351925.1	1716543	1.149e-52	2310	51.8	96.8	98.9
WP_139904394.1	ctg16_42	NZ_CP040924.1	+	1666930..1668186	local	WP_139904394.1	local	protein translocase subunit SecD	GCF_006351925.1	1716543	2.53e-35	1813	39.6	100.0	98.6
WP_139904395.1	ctg16_43	NZ_CP040924.1	+	1668192..1669073	local	WP_139904395.1	local	protein translocase subunit SecF	GCF_006351925.1	1716543	4.191e-26	1222	46.2	98.6	99.7
WP_003358012.1	ctg16_43	NZ_CP013296.1	-	559240..560103	local	WP_003358012.1	local	protein translocase subunit SecF	GCF_001889365.1	1491	7.132e-26	1212	45.3	97.6	99.3
WP_012705585.1	ctg16_42	NZ_CP013296.1	-	560105..561373	local	WP_012705585.1	local	protein translocase subunit SecD	GCF_001889365.1	1491	3.603e-36	1854	42.5	96.8	93.60000000000001
WP_003357897.1	ctg16_40	NZ_CP013296.1	-	561467..562834	local	WP_003357897.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_001889365.1	1491	6.658e-53	2320	52.9	96.8	99.6
WP_003358072.1	ctg16_38	NZ_CP013296.1	-	564156..565286	local	WP_003358072.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_001889365.1	1491	2.276e-49	2039	50.7	97.6	99.5
WP_003358060.1	ctg16_37	NZ_CP013296.1	-	565342..566367	local	WP_003358060.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_001889365.1	1491	1.64e-50	2081	63.5	99.7	99.7
WP_097026043.1	ctg16_37	NZ_OAOD01000003.1	+	60143..61168	local	WP_097026043.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900205925.1	100174	1.598e-51	2121	64.4	99.7	99.7
WP_097026044.1	ctg16_38	NZ_OAOD01000003.1	+	61237..62367	local	WP_097026044.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900205925.1	100174	5.64e-50	2063	50.5	97.6	99.5
WP_097026047.1	ctg16_40	NZ_OAOD01000003.1	+	63530..64897	local	WP_097026047.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900205925.1	100174	3.07e-52	2292	51.4	97.2	99.6
WP_097026048.1	ctg16_42	NZ_OAOD01000003.1	+	65533..66798	local	WP_097026048.1	local	protein translocase subunit SecD	GCF_900205925.1	100174	6.243e-35	1794	38.3	99.8	98.1
WP_097026049.1	ctg16_43	NZ_OAOD01000003.1	+	66799..67674	local	WP_097026049.1	local	protein translocase subunit SecF	GCF_900205925.1	100174	2.1e-26	1235	46.0	98.3	100.0
WP_264847889.1	ctg16_43	NZ_BRXR01000001.1	-	41554..42438	local	WP_264847889.1	local	protein translocase subunit SecF	GCF_026012015.1	1604902	3.769e-26	1224	45.4	98.6	99.7
WP_264847890.1	ctg16_42	NZ_BRXR01000001.1	-	42444..43706	local	WP_264847890.1	local	protein translocase subunit SecD	GCF_026012015.1	1604902	3.06e-35	1809	40.7	99.8	97.6
WP_264847891.1	ctg16_40	NZ_BRXR01000001.1	-	43786..45147	local	WP_264847891.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_026012015.1	1604902	5.912e-52	2280	54.4	96.8	99.3
WP_264847895.1	ctg16_38	NZ_BRXR01000001.1	-	46279..47409	local	WP_264847895.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_026012015.1	1604902	3.623e-49	2031	51.2	97.3	99.2
WP_264847896.1	ctg16_37	NZ_BRXR01000001.1	-	47446..48471	local	WP_264847896.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_026012015.1	1604902	1.557e-52	2161	67.3	99.7	99.7
WP_007062458.1	ctg16_43	NZ_CP011803.1	-	3836070..3836954	local	WP_007062458.1	local	protein translocase subunit SecF	GCF_001038625.1	536227	1.731e-24	1152	41.2	98.6	97.3
WP_007064879.1	ctg16_42	NZ_CP011803.1	-	3836947..3838224	local	WP_007064879.1	local	protein translocase subunit SecD	GCF_001038625.1	536227	1.43e-35	1825	41.6	99.1	95.8
WP_007062456.1	ctg16_40	NZ_CP011803.1	-	3838338..3839702	local	WP_007062456.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_001038625.1	536227	8.747e-53	2315	52.6	96.8	99.6
WP_007062452.1	ctg16_38	NZ_CP011803.1	-	3841002..3842132	local	WP_007062452.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_001038625.1	536227	1.515e-49	2046	50.7	97.6	99.5
